ts,Open,High,Low,Close,Volume,ma5,ma10,ma20,ma60,ma120,ma5.1,ma10.1,ma20.1,ma60.1,ma120.1,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-06-09,10.15,10.16,10.1,10.14,8992,10.11,10.05,10.05,10.05,10.05,10.11,10.05,10.05,10.05,10.05,70.37,68.58,62.76,0.01,-0.01,0.01,10.11,10.05,10.05,10.05,10.05
2025-06-10,10.19,10.38,10.19,10.38,23661,10.19,10.08,10.08,10.08,10.08,10.19,10.08,10.08,10.08,10.08,100.0,79.06,68.19,0.03,-0.0,0.03,10.19,10.08,10.08,10.08,10.08
2025-06-11,10.51,10.57,10.48,10.57,17588,10.27,10.14,10.11,10.11,10.11,10.27,10.14,10.11,10.11,10.11,100.0,86.04,74.14,0.07,0.01,0.06,10.27,10.14,10.11,10.11,10.11
2025-06-12,10.56,10.65,10.54,10.58,9595,10.35,10.2,10.14,10.14,10.14,10.35,10.2,10.14,10.14,10.14,87.93,86.67,78.32,0.09,0.03,0.07,10.35,10.2,10.14,10.14,10.14
2025-06-13,10.49,10.64,10.47,10.57,13481,10.45,10.25,10.17,10.17,10.17,10.45,10.25,10.17,10.17,10.17,85.45,86.26,80.97,0.11,0.04,0.07,10.45,10.25,10.17,10.17,10.17
2025-06-16,10.53,10.64,10.52,10.62,25762,10.54,10.32,10.2,10.2,10.2,10.54,10.32,10.2,10.2,10.2,93.48,88.67,83.53,0.12,0.06,0.07,10.54,10.32,10.2,10.2,10.2
2025-06-17,10.73,10.75,10.65,10.69,40087,10.61,10.4,10.22,10.22,10.22,10.61,10.4,10.22,10.22,10.22,78.57,85.3,84.12,0.14,0.07,0.07,10.61,10.4,10.22,10.22,10.22
2025-06-18,10.69,10.74,10.67,10.7,40223,10.63,10.45,10.25,10.25,10.25,10.63,10.45,10.25,10.25,10.25,82.14,84.25,84.17,0.15,0.08,0.06,10.63,10.45,10.25,10.25,10.25
2025-06-19,10.7,10.72,10.6,10.61,40171,10.64,10.5,10.27,10.27,10.27,10.64,10.5,10.27,10.27,10.27,50.0,72.83,80.39,0.14,0.09,0.05,10.64,10.5,10.27,10.27,10.27
2025-06-20,10.61,10.67,10.46,10.51,38744,10.63,10.54,10.29,10.28,10.28,10.63,10.54,10.29,10.28,10.28,17.24,54.3,71.69,0.13,0.1,0.03,10.63,10.54,10.29,10.28,10.28
2025-06-23,10.4,10.52,10.35,10.52,42639,10.61,10.58,10.31,10.29,10.29,10.61,10.58,10.31,10.29,10.29,42.5,50.37,64.58,0.12,0.1,0.01,10.61,10.58,10.31,10.29,10.29
2025-06-24,10.69,10.77,10.69,10.76,40445,10.62,10.61,10.35,10.31,10.31,10.62,10.61,10.35,10.31,10.31,97.62,66.12,65.1,0.13,0.11,0.02,10.62,10.61,10.35,10.31,10.31
2025-06-25,10.9,10.92,10.85,10.91,39658,10.66,10.65,10.4,10.34,10.34,10.66,10.65,10.4,10.34,10.34,98.25,76.83,69.01,0.15,0.12,0.03,10.66,10.65,10.4,10.34,10.34
2025-06-26,10.95,10.97,10.88,10.9,24406,10.72,10.68,10.44,10.36,10.36,10.72,10.68,10.44,10.36,10.36,88.71,80.79,72.93,0.16,0.12,0.03,10.72,10.68,10.44,10.36,10.36
2025-06-27,10.96,10.96,10.86,10.87,27169,10.79,10.71,10.48,10.38,10.38,10.79,10.71,10.48,10.38,10.38,83.87,81.82,75.89,0.16,0.13,0.03,10.79,10.71,10.48,10.38,10.38
2025-06-30,10.89,10.92,10.85,10.87,20292,10.86,10.73,10.53,10.4,10.4,10.86,10.73,10.53,10.4,10.4,64.29,75.97,75.92,0.16,0.13,0.02,10.86,10.73,10.53,10.4,10.4
2025-07-01,10.96,11.01,10.93,10.96,26868,10.9,10.76,10.58,10.42,10.42,10.9,10.76,10.58,10.42,10.42,68.75,73.56,75.14,0.16,0.14,0.02,10.9,10.76,10.58,10.42,10.42
2025-07-02,10.95,10.99,10.93,10.95,22978,10.91,10.79,10.62,10.43,10.43,10.91,10.79,10.62,10.43,10.43,62.5,69.88,73.38,0.16,0.14,0.02,10.91,10.79,10.62,10.43,10.43
2025-07-03,11.06,11.1,11.05,11.09,21579,10.95,10.83,10.66,10.46,10.46,10.95,10.83,10.66,10.46,10.46,96.0,78.58,75.12,0.17,0.15,0.02,10.95,10.83,10.66,10.46,10.46
2025-07-04,11.14,11.17,10.98,10.98,25006,10.97,10.88,10.71,10.47,10.47,10.97,10.88,10.71,10.47,10.47,40.63,65.93,72.05,0.16,0.15,0.01,10.97,10.88,10.71,10.47,10.47
2025-07-07,10.93,10.96,10.84,10.85,33785,10.97,10.91,10.74,10.48,10.48,10.97,10.91,10.74,10.48,10.48,3.03,44.96,63.02,0.15,0.15,-0.0,10.97,10.91,10.74,10.48,10.48
2025-07-08,10.81,10.92,10.8,10.91,39420,10.96,10.93,10.77,10.5,10.5,10.96,10.93,10.77,10.5,10.5,29.73,39.89,55.31,0.14,0.15,-0.01,10.96,10.93,10.77,10.5,10.5
2025-07-09,10.91,11.06,10.91,11.04,41179,10.97,10.94,10.79,10.51,10.51,10.97,10.94,10.79,10.51,10.51,64.86,48.21,52.95,0.14,0.15,-0.01,10.97,10.94,10.79,10.51,10.51
2025-07-10,11.08,11.16,11.08,11.14,30837,10.98,10.97,10.82,10.53,10.53,10.98,10.97,10.82,10.53,10.53,91.89,62.77,56.22,0.14,0.14,-0.0,10.98,10.97,10.82,10.53,10.53
2025-07-11,11.15,11.19,11.11,11.16,26326,11.02,11.0,10.85,10.55,10.55,11.02,11.0,10.85,10.55,10.55,92.31,72.62,61.69,0.15,0.15,0.0,11.02,11.0,10.85,10.55,10.55
2025-07-14,11.13,11.14,10.99,10.99,17323,11.05,11.01,10.87,10.56,10.56,11.05,11.01,10.87,10.56,10.56,48.72,64.65,62.67,0.13,0.14,-0.01,11.05,11.01,10.87,10.56,10.56
2025-07-15,11.03,11.24,11.03,11.24,24554,11.11,11.04,10.9,10.58,10.58,11.11,11.04,10.9,10.58,10.58,100.0,76.43,67.26,0.14,0.14,-0.0,11.11,11.04,10.9,10.58,10.58
2025-07-16,11.29,11.36,11.25,11.27,27396,11.16,11.07,10.93,10.6,10.6,11.16,11.07,10.93,10.6,10.6,75.68,76.18,70.23,0.15,0.14,0.0,11.16,11.07,10.93,10.6,10.6
2025-07-17,11.36,11.38,11.26,11.31,21785,11.19,11.09,10.96,10.61,10.61,11.19,11.09,10.96,10.61,10.61,82.05,78.14,72.87,0.15,0.15,0.01,11.19,11.09,10.96,10.61,10.61
2025-07-18,11.46,11.48,11.4,11.46,23461,11.25,11.14,11.01,10.63,10.63,11.25,11.14,11.01,10.63,10.63,95.92,84.06,76.6,0.17,0.15,0.02,11.25,11.14,11.01,10.63,10.63
2025-07-21,11.48,11.51,11.42,11.42,25404,11.34,11.19,11.05,10.65,10.65,11.34,11.19,11.05,10.65,10.65,81.25,83.13,78.78,0.17,0.15,0.02,11.34,11.19,11.05,10.65,10.65
2025-07-22,11.44,11.53,11.2,11.21,29292,11.33,11.22,11.08,10.67,10.67,11.33,11.22,11.08,10.67,10.67,3.03,56.43,71.33,0.16,0.15,0.0,11.33,11.22,11.08,10.67,10.67
2025-07-23,11.34,11.37,11.25,11.26,19015,11.33,11.25,11.09,10.68,10.68,11.33,11.25,11.09,10.68,10.68,18.18,43.68,62.11,0.14,0.15,-0.01,11.33,11.25,11.09,10.68,10.68
2025-07-24,11.33,11.39,11.32,11.39,17956,11.35,11.27,11.12,10.7,10.7,11.35,11.27,11.12,10.7,10.7,57.58,48.31,57.51,0.14,0.15,-0.01,11.35,11.27,11.12,10.7,10.7
2025-07-25,11.4,11.43,11.34,11.38,16927,11.33,11.29,11.14,10.71,10.71,11.33,11.29,11.14,10.71,10.71,54.55,50.39,55.14,0.14,0.15,-0.01,11.33,11.29,11.14,10.71,10.71
2025-07-28,11.44,11.59,11.43,11.56,20196,11.36,11.35,11.18,10.73,10.73,11.36,11.35,11.18,10.73,10.73,92.31,64.36,58.21,0.15,0.15,0.0,11.36,11.35,11.18,10.73,10.73
2025-07-29,11.55,11.58,11.41,11.5,45366,11.42,11.38,11.21,10.74,10.74,11.42,11.38,11.21,10.74,10.74,73.53,67.42,61.28,0.15,0.15,0.0,11.42,11.38,11.21,10.74,10.74
2025-07-30,11.58,11.59,11.45,11.53,41833,11.47,11.4,11.23,10.76,10.76,11.47,11.4,11.23,10.76,10.76,77.78,70.87,64.48,0.15,0.15,0.0,11.47,11.4,11.23,10.76,10.76
2025-07-31,11.63,11.76,11.63,11.76,36534,11.55,11.45,11.27,10.78,10.78,11.55,11.45,11.27,10.78,10.78,100.0,80.58,69.85,0.17,0.15,0.02,11.55,11.45,11.27,10.78,10.78
2025-08-01,11.59,11.84,11.59,11.81,69745,11.63,11.48,11.31,10.8,10.8,11.63,11.48,11.31,10.8,10.8,93.02,84.73,74.81,0.18,0.16,0.02,11.63,11.48,11.31,10.8,10.8
2025-08-04,11.77,11.78,11.71,11.73,53996,11.67,11.51,11.35,10.82,10.82,11.67,11.51,11.35,10.82,10.82,74.42,81.29,76.97,0.18,0.16,0.02,11.67,11.51,11.35,10.82,10.82
2025-08-05,11.98,12.03,11.92,12.01,69343,11.77,11.59,11.41,10.84,10.84,11.77,11.59,11.41,10.84,10.84,96.55,86.38,80.1,0.21,0.17,0.03,11.77,11.59,11.41,10.84,10.84
2025-08-06,11.99,12.0,11.95,11.95,75038,11.85,11.66,11.45,10.86,10.86,11.85,11.66,11.45,10.86,10.86,81.82,84.86,81.69,0.21,0.18,0.03,11.85,11.66,11.45,10.86,10.86
2025-08-07,12.12,12.31,12.12,12.27,51090,11.95,11.75,11.51,10.89,10.89,11.95,11.75,11.51,10.89,10.89,94.44,88.05,83.81,0.24,0.19,0.05,11.95,11.75,11.51,10.89,10.89
2025-08-08,12.4,12.46,12.36,12.44,76367,12.08,11.86,11.57,10.92,10.92,12.08,11.86,11.57,10.92,10.92,97.33,91.15,86.26,0.27,0.21,0.07,12.08,11.86,11.57,10.92,10.92
2025-08-11,12.5,12.63,12.4,12.63,103288,12.26,11.96,11.66,10.95,10.95,12.26,11.96,11.66,10.95,10.95,100.0,94.1,88.87,0.31,0.22,0.09,12.26,11.96,11.66,10.95,10.95
2025-08-12,12.71,12.71,12.6,12.63,102393,12.38,12.08,11.73,10.97,10.97,12.38,12.08,11.73,10.97,10.97,89.47,92.56,90.1,0.33,0.24,0.09,12.38,12.08,11.73,10.97,10.97
2025-08-13,12.73,12.8,12.58,12.66,100789,12.53,12.19,11.8,11.0,11.0,12.53,12.19,11.8,11.0,11.0,79.41,88.17,89.46,0.34,0.26,0.08,12.53,12.19,11.8,11.0,11.0
2025-08-14,12.7,12.73,12.61,12.69,71227,12.61,12.28,11.86,11.03,11.03,12.61,12.28,11.86,11.03,11.03,75.0,83.78,87.57,0.35,0.28,0.07,12.61,12.28,11.86,11.03,11.03
2025-08-15,12.75,12.82,12.68,12.79,98072,12.68,12.38,11.93,11.08,11.06,12.68,12.38,11.93,11.08,11.06,92.86,86.81,87.31,0.36,0.29,0.06,12.68,12.38,11.93,11.08,11.06
2025-08-18,12.58,12.78,12.57,12.76,89391,12.71,12.48,12.0,11.12,11.09,12.71,12.48,12.0,11.12,11.09,76.0,83.21,85.94,0.35,0.3,0.05,12.71,12.48,12.0,11.12,11.09
2025-08-19,12.86,12.91,12.5,12.5,135412,12.68,12.53,12.06,11.16,11.11,12.68,12.53,12.06,11.16,11.11,0.0,55.47,75.79,0.32,0.31,0.01,12.68,12.53,12.06,11.16,11.11
2025-08-20,12.3,12.39,12.0,12.0,167728,12.55,12.54,12.1,11.2,11.12,12.55,12.54,12.1,11.2,11.12,0.0,36.98,62.85,0.25,0.3,-0.05,12.55,12.54,12.1,11.2,11.12
2025-08-21,12.16,12.37,12.15,12.23,72766,12.46,12.53,12.14,11.23,11.14,12.46,12.53,12.14,11.23,11.14,25.27,33.08,52.93,0.21,0.28,-0.07,12.46,12.53,12.14,11.23,11.14
2025-08-22,12.28,12.29,12.12,12.16,38949,12.33,12.5,12.18,11.27,11.16,12.33,12.5,12.18,11.27,11.16,17.58,27.91,44.59,0.17,0.26,-0.09,12.33,12.5,12.18,11.27,11.16
2025-08-25,12.53,12.54,12.4,12.43,54706,12.26,12.48,12.22,11.31,11.18,12.26,12.48,12.22,11.31,11.18,47.25,34.36,41.18,0.17,0.24,-0.08,12.26,12.48,12.22,11.31,11.18
2025-08-26,12.4,12.49,12.33,12.48,35545,12.26,12.47,12.27,11.35,11.19,12.26,12.47,12.27,11.35,11.19,88.89,52.54,44.96,0.16,0.23,-0.07,12.26,12.47,12.27,11.35,11.19
2025-08-27,12.61,12.78,12.58,12.75,74886,12.41,12.48,12.33,11.4,11.22,12.41,12.48,12.33,11.4,11.22,95.45,66.84,52.26,0.18,0.22,-0.04,12.41,12.48,12.33,11.4,11.22
2025-08-28,12.7,12.8,12.62,12.71,42390,12.51,12.48,12.38,11.44,11.24,12.51,12.48,12.38,11.44,11.24,86.76,73.48,59.33,0.19,0.21,-0.03,12.51,12.48,12.38,11.44,11.24
2025-08-29,12.9,13.02,12.88,13.0,88513,12.67,12.5,12.44,11.49,11.26,12.67,12.5,12.44,11.49,11.26,97.1,81.36,66.67,0.21,0.21,-0.0,12.67,12.5,12.44,11.49,11.26
2025-09-01,12.97,13.07,12.51,12.64,143421,12.72,12.49,12.49,11.53,11.28,12.72,12.49,12.49,11.53,11.28,41.89,68.2,67.18,0.2,0.21,-0.01,12.72,12.49,12.49,11.53,11.28
2025-09-02,12.79,12.82,12.3,12.48,105786,12.72,12.49,12.51,11.56,11.3,12.72,12.49,12.51,11.56,11.3,23.38,53.26,62.54,0.17,0.2,-0.03,12.72,12.49,12.51,11.56,11.3
2025-09-03,12.43,12.54,12.41,12.47,36409,12.66,12.54,12.54,11.59,11.31,12.66,12.54,12.54,11.59,11.31,22.08,42.87,55.98,0.14,0.19,-0.05,12.66,12.54,12.54,11.59,11.31
2025-09-04,12.62,12.63,12.39,12.4,62529,12.6,12.55,12.54,11.63,11.33,12.6,12.55,12.54,11.63,11.33,12.99,32.91,48.29,0.12,0.18,-0.06,12.6,12.55,12.54,11.63,11.33
2025-09-05,12.58,12.7,12.53,12.68,70994,12.53,12.6,12.55,11.66,11.35,12.53,12.6,12.55,11.66,11.35,49.35,38.39,44.99,0.12,0.17,-0.05,12.53,12.6,12.55,11.66,11.35
2025-09-08,12.81,12.84,12.69,12.75,46057,12.56,12.64,12.56,11.7,11.36,12.56,12.64,12.56,11.7,11.36,83.33,53.37,47.78,0.12,0.16,-0.03,12.56,12.64,12.56,11.7,11.36
2025-09-09,12.82,12.95,12.81,12.88,52151,12.64,12.68,12.57,11.73,11.38,12.64,12.68,12.57,11.73,11.38,87.5,64.75,53.44,0.14,0.16,-0.02,12.64,12.68,12.57,11.73,11.38
2025-09-10,13.06,13.19,13.05,13.16,78742,12.77,12.72,12.6,11.77,11.41,12.77,12.72,12.6,11.77,11.41,96.25,75.25,60.71,0.17,0.16,0.01,12.77,12.72,12.6,11.77,11.41
2025-09-11,13.31,13.32,13.03,13.06,105243,12.91,12.75,12.62,11.81,11.43,12.91,12.75,12.62,11.81,11.43,67.09,72.53,64.65,0.18,0.16,0.02,12.91,12.75,12.62,11.81,11.43
2025-09-12,13.2,13.22,12.98,13.0,60933,12.97,12.75,12.63,11.86,11.45,12.97,12.75,12.63,11.86,11.45,49.21,64.75,64.68,0.18,0.17,0.02,12.97,12.75,12.63,11.86,11.45
2025-09-15,12.97,12.97,12.69,12.75,84077,12.97,12.76,12.63,11.89,11.46,12.97,12.76,12.63,11.89,11.46,9.52,46.34,58.57,0.16,0.16,-0.01,12.97,12.76,12.63,11.89,11.46
2025-09-16,12.79,12.86,12.75,12.82,38419,12.96,12.8,12.64,11.93,11.48,12.96,12.8,12.64,11.93,11.48,20.63,37.77,51.64,0.14,0.16,-0.02,12.96,12.8,12.64,11.93,11.48
2025-09-17,12.82,12.84,12.64,12.68,44013,12.86,12.82,12.68,11.96,11.49,12.86,12.82,12.68,11.96,11.49,5.88,27.14,43.47,0.12,0.15,-0.04,12.86,12.82,12.68,11.96,11.49
2025-09-18,12.75,12.93,12.71,12.9,35448,12.83,12.87,12.71,11.99,11.51,12.83,12.87,12.71,11.99,11.51,44.83,33.04,39.99,0.12,0.15,-0.03,12.83,12.87,12.71,11.99,11.51
2025-09-19,12.99,13.0,12.84,12.88,31627,12.81,12.89,12.75,12.02,11.53,12.81,12.89,12.75,12.02,11.53,66.67,44.25,41.41,0.11,0.14,-0.03,12.81,12.89,12.75,12.02,11.53
2025-09-22,12.9,13.03,12.88,12.99,33049,12.85,12.91,12.77,12.06,11.54,12.85,12.91,12.77,12.06,11.54,89.74,59.41,47.41,0.11,0.13,-0.02,12.85,12.91,12.77,12.06,11.54
2025-09-23,13.17,13.2,13.04,13.08,46004,12.91,12.93,12.8,12.09,11.56,12.91,12.93,12.8,12.09,11.56,78.57,65.8,53.54,0.12,0.13,-0.01,12.91,12.93,12.8,12.09,11.56
2025-09-24,13.06,13.06,12.82,12.97,46786,12.96,12.91,12.82,12.13,11.58,12.96,12.91,12.82,12.13,11.58,53.06,61.55,56.21,0.12,0.13,-0.01,12.96,12.91,12.82,12.13,11.58
2025-09-25,12.92,13.08,12.89,12.95,25628,12.97,12.9,12.83,12.16,11.59,12.97,12.9,12.83,12.16,11.59,34.21,52.44,54.95,0.11,0.13,-0.02,12.97,12.9,12.83,12.16,11.59
2025-09-26,12.89,12.95,12.53,12.6,86646,12.92,12.86,12.81,12.19,11.6,12.92,12.86,12.81,12.19,11.6,10.45,38.44,49.45,0.07,0.12,-0.04,12.92,12.86,12.81,12.19,11.6
2025-09-30,12.7,12.9,12.6,12.9,35877,12.9,12.88,12.82,12.22,11.62,12.9,12.88,12.82,12.22,11.62,55.22,44.04,47.65,0.07,0.11,-0.04,12.9,12.88,12.82,12.22,11.62
2025-10-01,13.02,13.16,12.94,12.99,46904,12.88,12.89,12.85,12.25,11.63,12.88,12.89,12.85,12.25,11.63,73.02,53.7,49.66,0.07,0.1,-0.03,12.88,12.89,12.85,12.25,11.63
2025-10-02,13.26,13.26,13.1,13.11,56520,12.91,12.94,12.88,12.29,11.65,12.91,12.94,12.88,12.29,11.65,79.45,62.28,53.87,0.09,0.1,-0.01,12.91,12.94,12.88,12.29,11.65
2025-10-03,13.16,13.27,13.15,13.26,54859,12.97,12.97,12.92,12.32,11.66,12.97,12.97,12.92,12.32,11.66,98.65,74.4,60.71,0.11,0.1,0.01,12.97,12.97,12.92,12.32,11.66
2025-10-07,13.47,13.48,13.3,13.35,34517,13.12,13.02,12.95,12.36,11.68,13.12,13.02,12.95,12.36,11.68,85.23,78.01,66.48,0.13,0.1,0.02,13.12,13.02,12.95,12.36,11.68
2025-10-08,13.27,13.35,13.21,13.34,23905,13.21,13.06,12.98,12.4,11.7,13.21,13.06,12.98,12.4,11.7,74.07,76.7,69.89,0.14,0.11,0.03,13.21,13.06,12.98,12.4,11.7
2025-10-09,13.48,13.49,13.38,13.48,27046,13.31,13.1,13.01,12.44,11.72,13.31,13.1,13.01,12.44,11.72,97.44,83.61,74.46,0.16,0.12,0.04,13.31,13.1,13.01,12.44,11.72
2025-10-13,12.99,13.33,12.98,13.33,43232,13.35,13.13,13.02,12.47,11.73,13.35,13.13,13.02,12.47,11.73,68.63,78.62,75.85,0.16,0.13,0.03,13.35,13.13,13.02,12.47,11.73
2025-10-14,13.54,13.57,13.07,13.09,49000,13.32,13.14,13.02,12.5,11.75,13.32,13.14,13.02,12.5,11.75,18.64,58.63,70.11,0.13,0.13,0.0,13.32,13.14,13.02,12.5,11.75
2025-10-15,13.21,13.57,13.16,13.56,50657,13.36,13.24,13.05,12.54,11.76,13.36,13.24,13.05,12.54,11.76,98.31,71.85,70.69,0.15,0.13,0.02,13.36,13.24,13.05,12.54,11.76
2025-10-16,13.69,13.8,13.57,13.7,24936,13.43,13.32,13.1,12.57,11.78,13.43,13.32,13.1,12.57,11.78,87.8,77.17,72.85,0.18,0.14,0.04,13.43,13.32,13.1,12.57,11.78
2025-10-17,13.58,13.67,13.42,13.44,58621,13.42,13.37,13.13,12.61,11.8,13.42,13.37,13.13,12.61,11.8,56.1,70.15,71.95,0.17,0.15,0.02,13.42,13.37,13.13,12.61,11.8
2025-10-20,13.51,13.62,13.44,13.56,18553,13.47,13.41,13.17,12.65,11.82,13.47,13.41,13.17,12.65,11.82,67.12,69.14,71.01,0.17,0.15,0.02,13.47,13.41,13.17,12.65,11.82
2025-10-21,13.69,13.74,13.63,13.68,25313,13.59,13.45,13.21,12.69,11.83,13.59,13.45,13.21,12.69,11.83,81.25,73.18,71.73,0.18,0.16,0.02,13.59,13.45,13.21,12.69,11.83
2025-10-22,13.55,13.68,13.51,13.63,16116,13.6,13.48,13.25,12.73,11.85,13.6,13.48,13.25,12.73,11.85,55.26,67.2,70.22,0.18,0.16,0.02,13.6,13.48,13.25,12.73,11.85
2025-10-23,13.55,13.65,13.51,13.53,8574,13.57,13.5,13.28,12.76,11.87,13.57,13.5,13.28,12.76,11.87,34.37,56.26,65.57,0.17,0.16,0.01,13.57,13.5,13.28,12.76,11.87
