ts,Open,High,Low,Close,Volume,Amount
2025-02-10 09:50:00,17.2,17.2,17.2,17.2,11,189200.0
2025-02-10 09:51:00,17.2,17.2,17.2,17.2,10,172000.0
2025-02-10 09:52:00,17.21,17.21,17.2,17.2,20,344100.0
2025-02-10 09:54:00,17.2,17.2,17.2,17.2,1,17200.0
2025-02-10 09:57:00,17.21,17.21,17.19,17.19,350,6016880.0
2025-02-10 10:00:00,17.21,17.21,17.21,17.21,1,17210.0
2025-02-10 10:01:00,17.21,17.21,17.21,17.21,1,17210.0
2025-02-10 10:02:00,17.21,17.21,17.21,17.21,2,34420.0
2025-02-10 10:03:00,17.21,17.21,17.21,17.21,22,378620.0
2025-02-10 10:06:00,17.22,17.22,17.22,17.22,13,223860.0
2025-02-10 10:07:00,17.22,17.22,17.22,17.22,36,619920.0
2025-02-10 10:08:00,17.23,17.23,17.23,17.23,1,17230.0
2025-02-10 10:10:00,17.23,17.23,17.23,17.23,1,17230.0
2025-02-10 10:11:00,17.22,17.22,17.22,17.22,4,68880.0
2025-02-10 10:12:00,17.22,17.22,17.22,17.22,1,17220.0
2025-02-10 10:13:00,17.22,17.22,17.22,17.22,5,86100.0
2025-02-10 10:16:00,17.22,17.22,17.22,17.22,7,120540.0
2025-02-10 10:17:00,17.21,17.22,17.21,17.22,22,378660.0
2025-02-10 10:18:00,17.22,17.22,17.22,17.22,21,361620.0
2025-02-10 10:20:00,17.22,17.22,17.22,17.22,1,17220.0
2025-02-10 10:22:00,17.21,17.21,17.21,17.21,17,292570.0
2025-02-10 10:25:00,17.22,17.22,17.22,17.22,24,413280.0
2025-02-10 10:26:00,17.23,17.23,17.23,17.23,16,275680.0
2025-02-10 10:28:00,17.23,17.23,17.23,17.23,20,344600.0
2025-02-10 10:31:00,17.23,17.23,17.23,17.23,7,120610.0
2025-02-10 10:35:00,17.24,17.24,17.24,17.24,1,17240.0
2025-02-10 10:36:00,17.24,17.24,17.24,17.24,5,86200.0
2025-02-10 10:38:00,17.24,17.24,17.24,17.24,2,34480.0
2025-02-10 10:39:00,17.24,17.24,17.24,17.24,2,34480.0
2025-02-10 10:40:00,17.24,17.24,17.24,17.24,1,17240.0
2025-02-10 10:41:00,17.24,17.24,17.24,17.24,18,310320.0
2025-02-10 10:42:00,17.24,17.24,17.24,17.24,1,17240.0
2025-02-10 10:44:00,17.23,17.23,17.23,17.23,33,568590.0
2025-02-10 10:45:00,17.22,17.22,17.22,17.22,16,275520.0
2025-02-10 10:48:00,17.22,17.22,17.22,17.22,1,17220.0
2025-02-10 10:51:00,17.22,17.23,17.22,17.23,50,861350.0
2025-02-10 10:52:00,17.22,17.22,17.22,17.22,2,34440.0
2025-02-10 10:53:00,17.22,17.22,17.21,17.21,12,206550.0
2025-02-10 10:57:00,17.22,17.22,17.22,17.22,3,51660.0
2025-02-10 10:58:00,17.23,17.23,17.23,17.23,1,17230.0
2025-02-10 11:00:00,17.22,17.22,17.22,17.22,63,1084860.0
2025-02-10 11:02:00,17.21,17.21,17.21,17.21,5,86050.0
2025-02-10 11:03:00,17.21,17.21,17.21,17.21,1,17210.0
2025-02-10 11:08:00,17.21,17.21,17.21,17.21,9,154890.0
2025-02-10 11:09:00,17.22,17.22,17.22,17.22,2,34440.0
2025-02-10 11:12:00,17.22,17.22,17.22,17.22,1,17220.0
2025-02-10 11:13:00,17.22,17.22,17.22,17.22,3,51660.0
2025-02-10 11:24:00,17.22,17.22,17.22,17.22,3,51660.0
2025-02-10 11:26:00,17.21,17.22,17.21,17.22,102,1755440.0
2025-02-10 11:27:00,17.22,17.22,17.22,17.22,1,17220.0
2025-02-10 11:31:00,17.21,17.21,17.21,17.21,4,68840.0
2025-02-10 11:33:00,17.2,17.2,17.2,17.2,36,619200.0
2025-02-10 11:39:00,17.19,17.19,17.19,17.19,4,68760.0
2025-02-10 11:40:00,17.2,17.2,17.2,17.2,10,172000.0
2025-02-10 11:41:00,17.2,17.2,17.2,17.2,1,17200.0
2025-02-10 11:42:00,17.2,17.2,17.2,17.2,1,17200.0
2025-02-10 11:48:00,17.21,17.21,17.21,17.21,5,86050.0
2025-02-10 11:50:00,17.2,17.2,17.2,17.2,2,34400.0
2025-02-10 11:53:00,17.2,17.2,17.2,17.2,1,17200.0
2025-02-10 11:54:00,17.2,17.2,17.2,17.2,1,17200.0
2025-02-10 11:57:00,17.2,17.2,17.2,17.2,1,17200.0
2025-02-10 12:20:00,17.21,17.21,17.21,17.21,1,17210.0
2025-02-10 12:24:00,17.22,17.22,17.22,17.22,10,172200.0
2025-02-10 12:27:00,17.22,17.22,17.22,17.22,7,120540.0
2025-02-10 12:28:00,17.22,17.22,17.22,17.22,9,154980.0
2025-02-10 12:29:00,17.22,17.23,17.22,17.23,401,6909220.0
2025-02-10 12:30:00,17.23,17.23,17.23,17.23,504,8683920.0
2025-02-10 12:31:00,17.23,17.23,17.23,17.23,10,172300.0
2025-02-10 12:32:00,17.23,17.23,17.23,17.23,5,86150.0
2025-02-10 12:33:00,17.22,17.22,17.22,17.22,2,34440.0
2025-02-10 12:35:00,17.23,17.23,17.23,17.23,5,86150.0
2025-02-10 12:39:00,17.23,17.23,17.23,17.23,5,86150.0
2025-02-10 12:40:00,17.22,17.22,17.22,17.22,2,34440.0
2025-02-10 12:48:00,17.22,17.22,17.22,17.22,2,34440.0
2025-02-10 12:52:00,17.23,17.23,17.23,17.23,50,861500.0
2025-02-10 12:57:00,17.23,17.23,17.23,17.23,1,17230.0
2025-02-10 12:59:00,17.23,17.23,17.23,17.23,6,103380.0
2025-02-10 13:00:00,17.23,17.23,17.23,17.23,22,379060.0
2025-02-10 13:02:00,17.23,17.23,17.23,17.23,9,155070.0
2025-02-10 13:03:00,17.23,17.23,17.23,17.23,5,86150.0
2025-02-10 13:06:00,17.24,17.24,17.24,17.24,3,51720.0
2025-02-10 13:07:00,17.24,17.24,17.24,17.24,10,172400.0
2025-02-10 13:08:00,17.23,17.23,17.23,17.23,1,17230.0
2025-02-10 13:10:00,17.23,17.23,17.23,17.23,2,34460.0
2025-02-10 13:11:00,17.24,17.24,17.24,17.24,1,17240.0
2025-02-10 13:12:00,17.24,17.24,17.24,17.24,2,34480.0
2025-02-10 13:13:00,17.24,17.24,17.24,17.24,2,34480.0
2025-02-10 13:14:00,17.24,17.24,17.24,17.24,5,86200.0
2025-02-10 13:15:00,17.24,17.24,17.24,17.24,6,103440.0
2025-02-10 13:16:00,17.25,17.25,17.25,17.25,10,172500.0
2025-02-10 13:17:00,17.25,17.25,17.25,17.25,16,276000.0
2025-02-10 13:18:00,17.25,17.25,17.25,17.25,1,17250.0
2025-02-10 13:19:00,17.26,17.26,17.26,17.26,9,155340.0
2025-02-10 13:20:00,17.26,17.26,17.25,17.25,2,34510.0
2025-02-10 13:21:00,17.26,17.26,17.26,17.26,26,448760.0
2025-02-10 13:22:00,17.25,17.25,17.25,17.25,11,189750.0
2025-02-10 13:23:00,17.25,17.26,17.25,17.26,12,207020.0
2025-02-10 13:24:00,17.25,17.25,17.25,17.25,15,258750.0
2025-02-10 13:25:00,17.26,17.26,17.26,17.26,49,845740.0
2025-02-10 13:30:00,17.26,17.26,17.26,17.26,46,793960.0
2025-02-11 09:01:00,17.38,17.41,17.38,17.41,29,504330.0
2025-02-11 09:02:00,17.41,17.43,17.41,17.43,30,522600.0
2025-02-11 09:03:00,17.42,17.43,17.42,17.43,15,261310.0
2025-02-11 09:04:00,17.43,17.43,17.42,17.43,26,453170.0
2025-02-11 09:05:00,17.43,17.44,17.43,17.43,26,453380.0
2025-02-11 09:06:00,17.43,17.43,17.43,17.43,5,87150.0
2025-02-11 09:07:00,17.43,17.44,17.42,17.42,44,766890.0
2025-02-11 09:09:00,17.42,17.43,17.42,17.43,35,610010.0
2025-02-11 09:10:00,17.43,17.43,17.43,17.43,3,52290.0
2025-02-11 09:11:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:12:00,17.43,17.43,17.43,17.43,5,87150.0
2025-02-11 09:13:00,17.42,17.42,17.42,17.42,5,87100.0
2025-02-11 09:14:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:15:00,17.42,17.42,17.42,17.42,6,104520.0
2025-02-11 09:16:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:18:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:20:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:21:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:22:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:23:00,17.42,17.42,17.42,17.42,2,34840.0
2025-02-11 09:24:00,17.43,17.43,17.43,17.43,2,34860.0
2025-02-11 09:25:00,17.43,17.43,17.43,17.43,14,244020.0
2025-02-11 09:26:00,17.43,17.44,17.43,17.44,99,1725650.0
2025-02-11 09:27:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:28:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:29:00,17.43,17.43,17.43,17.43,9,156870.0
2025-02-11 09:30:00,17.43,17.43,17.42,17.42,13,226560.0
2025-02-11 09:33:00,17.43,17.43,17.43,17.43,16,278880.0
2025-02-11 09:34:00,17.43,17.43,17.43,17.43,6,104580.0
2025-02-11 09:35:00,17.44,17.44,17.44,17.44,20,348800.0
2025-02-11 09:36:00,17.43,17.43,17.43,17.43,3,52290.0
2025-02-11 09:37:00,17.43,17.43,17.43,17.43,3,52290.0
2025-02-11 09:38:00,17.43,17.43,17.43,17.43,2,34860.0
2025-02-11 09:40:00,17.43,17.43,17.42,17.42,7,121990.0
2025-02-11 09:42:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:46:00,17.43,17.43,17.43,17.43,2,34860.0
2025-02-11 09:47:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:48:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:50:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:52:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 09:53:00,17.43,17.43,17.42,17.43,17,296300.0
2025-02-11 09:55:00,17.43,17.43,17.43,17.43,7,122010.0
2025-02-11 09:57:00,17.42,17.42,17.42,17.42,1,17420.0
2025-02-11 09:58:00,17.43,17.43,17.43,17.43,45,784350.0
2025-02-11 09:59:00,17.43,17.43,17.43,17.43,7,122010.0
2025-02-11 10:01:00,17.43,17.43,17.43,17.43,1,17430.0
2025-02-11 10:02:00,17.43,17.43,17.43,17.43,18,313740.0
2025-02-11 10:03:00,17.44,17.44,17.44,17.44,9,156960.0
2025-02-11 10:04:00,17.45,17.45,17.45,17.45,8,139600.0
2025-02-11 10:05:00,17.45,17.45,17.45,17.45,24,418800.0
2025-02-11 10:06:00,17.46,17.47,17.46,17.47,23,401600.0
2025-02-11 10:07:00,17.47,17.49,17.47,17.48,13,227240.0
2025-02-11 10:08:00,17.48,17.48,17.48,17.48,8,139840.0
2025-02-11 10:09:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 10:11:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 10:12:00,17.46,17.47,17.46,17.46,8,139730.0
2025-02-11 10:13:00,17.47,17.47,17.47,17.47,17,296990.0
2025-02-11 10:14:00,17.48,17.48,17.47,17.47,4,69890.0
2025-02-11 10:17:00,17.47,17.47,17.47,17.47,3,52410.0
2025-02-11 10:18:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 10:19:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 10:21:00,17.47,17.47,17.47,17.47,100,1747000.0
2025-02-11 10:23:00,17.47,17.47,17.47,17.47,6,104820.0
2025-02-11 10:24:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 10:27:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 10:28:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 10:30:00,17.47,17.47,17.47,17.47,4,69880.0
2025-02-11 10:32:00,17.47,17.47,17.47,17.47,6,104820.0
2025-02-11 10:33:00,17.46,17.46,17.46,17.46,1,17460.0
2025-02-11 10:34:00,17.46,17.46,17.46,17.46,23,401580.0
2025-02-11 10:35:00,17.45,17.45,17.45,17.45,26,453700.0
2025-02-11 10:37:00,17.44,17.44,17.44,17.44,4,69760.0
2025-02-11 10:39:00,17.43,17.43,17.43,17.43,23,400890.0
2025-02-11 10:44:00,17.43,17.43,17.43,17.43,6,104580.0
2025-02-11 10:45:00,17.43,17.43,17.43,17.43,3,52290.0
2025-02-11 10:48:00,17.43,17.43,17.43,17.43,13,226590.0
2025-02-11 10:52:00,17.44,17.44,17.44,17.44,1,17440.0
2025-02-11 11:01:00,17.45,17.45,17.45,17.45,5,87250.0
2025-02-11 11:03:00,17.44,17.44,17.44,17.44,1,17440.0
2025-02-11 11:05:00,17.45,17.45,17.45,17.45,6,104700.0
2025-02-11 11:07:00,17.44,17.44,17.44,17.44,1,17440.0
2025-02-11 11:08:00,17.45,17.45,17.45,17.45,1,17450.0
2025-02-11 11:09:00,17.44,17.44,17.44,17.44,32,558080.0
2025-02-11 11:11:00,17.44,17.44,17.44,17.44,1,17440.0
2025-02-11 11:13:00,17.44,17.44,17.44,17.44,1,17440.0
2025-02-11 11:22:00,17.44,17.44,17.44,17.44,1,17440.0
2025-02-11 11:27:00,17.45,17.45,17.45,17.45,1,17450.0
2025-02-11 11:31:00,17.45,17.45,17.45,17.45,2,34900.0
2025-02-11 11:33:00,17.45,17.45,17.45,17.45,3,52350.0
2025-02-11 11:34:00,17.45,17.45,17.45,17.45,11,191950.0
2025-02-11 11:40:00,17.45,17.45,17.45,17.45,1,17450.0
2025-02-11 11:41:00,17.45,17.45,17.45,17.45,1,17450.0
2025-02-11 11:43:00,17.46,17.46,17.46,17.46,9,157140.0
2025-02-11 11:44:00,17.46,17.46,17.46,17.46,1,17460.0
2025-02-11 11:48:00,17.45,17.45,17.45,17.45,1,17450.0
2025-02-11 11:55:00,17.46,17.46,17.46,17.46,10,174600.0
2025-02-11 11:59:00,17.46,17.46,17.46,17.46,2,34920.0
2025-02-11 12:00:00,17.45,17.45,17.45,17.45,3,52350.0
2025-02-11 12:01:00,17.46,17.46,17.46,17.46,10,174600.0
2025-02-11 12:02:00,17.46,17.46,17.46,17.46,5,87300.0
2025-02-11 12:03:00,17.46,17.46,17.46,17.46,61,1065060.0
2025-02-11 12:06:00,17.46,17.46,17.46,17.46,1,17460.0
2025-02-11 12:07:00,17.46,17.46,17.46,17.46,4,69840.0
2025-02-11 12:09:00,17.45,17.45,17.45,17.45,1,17450.0
2025-02-11 12:13:00,17.46,17.46,17.46,17.46,5,87300.0
2025-02-11 12:18:00,17.47,17.47,17.47,17.47,3,52410.0
2025-02-11 12:19:00,17.47,17.47,17.47,17.47,25,436750.0
2025-02-11 12:22:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 12:23:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 12:24:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 12:28:00,17.48,17.48,17.48,17.48,1,17480.0
2025-02-11 12:30:00,17.47,17.47,17.47,17.47,4,69880.0
2025-02-11 12:36:00,17.47,17.48,17.47,17.47,17,297020.0
2025-02-11 12:37:00,17.47,17.47,17.47,17.47,6,104820.0
2025-02-11 12:38:00,17.47,17.47,17.46,17.47,8,139710.0
2025-02-11 12:39:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 12:41:00,17.47,17.47,17.46,17.46,3,52400.0
2025-02-11 12:45:00,17.47,17.47,17.47,17.47,10,174700.0
2025-02-11 12:46:00,17.47,17.47,17.47,17.47,10,174700.0
2025-02-11 12:49:00,17.47,17.47,17.47,17.47,10,174700.0
2025-02-11 12:50:00,17.47,17.47,17.47,17.47,100,1747000.0
2025-02-11 12:51:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 12:52:00,17.47,17.47,17.47,17.47,3,52410.0
2025-02-11 12:55:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 12:56:00,17.47,17.47,17.47,17.47,7,122290.0
2025-02-11 12:58:00,17.46,17.46,17.46,17.46,9,157140.0
2025-02-11 12:59:00,17.47,17.47,17.47,17.47,5,87350.0
2025-02-11 13:00:00,17.47,17.47,17.46,17.46,7,122260.0
2025-02-11 13:01:00,17.46,17.47,17.46,17.47,7,122270.0
2025-02-11 13:03:00,17.47,17.47,17.47,17.47,12,209640.0
2025-02-11 13:04:00,17.47,17.47,17.47,17.47,3,52410.0
2025-02-11 13:05:00,17.47,17.47,17.47,17.47,6,104820.0
2025-02-11 13:06:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 13:07:00,17.47,17.47,17.47,17.47,6,104820.0
2025-02-11 13:08:00,17.47,17.47,17.47,17.47,33,576510.0
2025-02-11 13:09:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 13:11:00,17.47,17.47,17.47,17.47,5,87350.0
2025-02-11 13:14:00,17.48,17.48,17.48,17.48,1,17480.0
2025-02-11 13:15:00,17.47,17.47,17.47,17.47,50,873500.0
2025-02-11 13:16:00,17.47,17.47,17.47,17.47,1,17470.0
2025-02-11 13:17:00,17.48,17.48,17.48,17.48,2,34960.0
2025-02-11 13:18:00,17.47,17.47,17.47,17.47,99,1729530.0
2025-02-11 13:20:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 13:22:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 13:23:00,17.47,17.47,17.47,17.47,2,34940.0
2025-02-11 13:24:00,17.46,17.46,17.46,17.46,2,34920.0
2025-02-11 13:25:00,17.47,17.47,17.47,17.47,5,87350.0
2025-02-11 13:30:00,17.47,17.47,17.47,17.47,21,366870.0
2025-02-12 09:03:00,17.62,17.63,17.62,17.62,25,440560.0
2025-02-12 09:04:00,17.62,17.62,17.61,17.61,15,264220.0
2025-02-12 09:05:00,17.61,17.61,17.61,17.61,5,88050.0
2025-02-12 09:07:00,17.61,17.61,17.61,17.61,3,52830.0
2025-02-12 09:08:00,17.61,17.61,17.61,17.61,4,70440.0
2025-02-12 09:09:00,17.61,17.61,17.61,17.61,16,281760.0
2025-02-12 09:10:00,17.61,17.61,17.61,17.61,7,123270.0
2025-02-12 09:11:00,17.61,17.61,17.61,17.61,14,246540.0
2025-02-12 09:12:00,17.61,17.61,17.61,17.61,5,88050.0
2025-02-12 09:13:00,17.61,17.61,17.61,17.61,12,211320.0
2025-02-12 09:14:00,17.61,17.61,17.61,17.61,6,105660.0
2025-02-12 09:15:00,17.61,17.61,17.61,17.61,25,440250.0
2025-02-12 09:16:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 09:17:00,17.61,17.62,17.61,17.62,32,563530.0
2025-02-12 09:18:00,17.61,17.61,17.61,17.61,5,88050.0
2025-02-12 09:19:00,17.61,17.62,17.61,17.62,6,105670.0
2025-02-12 09:20:00,17.61,17.61,17.61,17.61,6,105660.0
2025-02-12 09:21:00,17.61,17.61,17.61,17.61,13,228930.0
2025-02-12 09:22:00,17.61,17.61,17.61,17.61,3,52830.0
2025-02-12 09:23:00,17.61,17.61,17.61,17.61,3,52830.0
2025-02-12 09:24:00,17.6,17.6,17.6,17.6,1,17600.0
2025-02-12 09:25:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 09:26:00,17.6,17.6,17.6,17.6,2,35200.0
2025-02-12 09:27:00,17.6,17.6,17.6,17.6,44,774400.0
2025-02-12 09:30:00,17.59,17.59,17.59,17.59,1,17590.0
2025-02-12 09:31:00,17.59,17.59,17.59,17.59,3,52770.0
2025-02-12 09:33:00,17.58,17.58,17.58,17.58,5,87900.0
2025-02-12 09:34:00,17.6,17.6,17.58,17.58,11,193480.0
2025-02-12 09:35:00,17.58,17.58,17.58,17.58,1,17580.0
2025-02-12 09:36:00,17.6,17.6,17.6,17.6,1,17600.0
2025-02-12 09:38:00,17.6,17.6,17.6,17.6,2,35200.0
2025-02-12 09:40:00,17.6,17.6,17.59,17.59,5,87970.0
2025-02-12 09:43:00,17.6,17.6,17.6,17.6,2,35200.0
2025-02-12 09:44:00,17.6,17.6,17.6,17.6,55,968000.0
2025-02-12 09:49:00,17.61,17.61,17.61,17.61,33,581130.0
2025-02-12 09:51:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 09:52:00,17.6,17.6,17.6,17.6,1,17600.0
2025-02-12 09:53:00,17.61,17.61,17.61,17.61,3,52830.0
2025-02-12 09:57:00,17.61,17.61,17.61,17.61,3,52830.0
2025-02-12 09:59:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 10:00:00,17.61,17.61,17.61,17.61,6,105660.0
2025-02-12 10:01:00,17.61,17.61,17.61,17.61,10,176100.0
2025-02-12 10:02:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 10:03:00,17.61,17.61,17.61,17.61,100,1761000.0
2025-02-12 10:06:00,17.62,17.62,17.62,17.62,98,1726760.0
2025-02-12 10:07:00,17.62,17.62,17.62,17.62,2,35240.0
2025-02-12 10:09:00,17.62,17.62,17.62,17.62,2,35240.0
2025-02-12 10:11:00,17.62,17.62,17.62,17.62,12,211440.0
2025-02-12 10:12:00,17.62,17.62,17.62,17.62,1,17620.0
2025-02-12 10:13:00,17.62,17.62,17.62,17.62,25,440500.0
2025-02-12 10:16:00,17.61,17.61,17.61,17.61,10,176100.0
2025-02-12 10:21:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 10:23:00,17.62,17.62,17.61,17.61,11,193810.0
2025-02-12 10:27:00,17.61,17.61,17.61,17.61,15,264150.0
2025-02-12 10:31:00,17.61,17.61,17.61,17.61,4,70440.0
2025-02-12 10:33:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 10:41:00,17.61,17.61,17.61,17.61,5,88050.0
2025-02-12 10:42:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 10:44:00,17.61,17.62,17.61,17.62,4,70460.0
2025-02-12 10:48:00,17.62,17.62,17.62,17.62,58,1021960.0
2025-02-12 10:49:00,17.63,17.63,17.63,17.63,1,17630.0
2025-02-12 10:50:00,17.63,17.63,17.63,17.63,1,17630.0
2025-02-12 10:53:00,17.63,17.63,17.62,17.62,31,546230.0
2025-02-12 10:54:00,17.63,17.63,17.63,17.63,2,35260.0
2025-02-12 10:55:00,17.63,17.63,17.63,17.63,1,17630.0
2025-02-12 10:57:00,17.62,17.62,17.62,17.62,1,17620.0
2025-02-12 11:01:00,17.61,17.61,17.61,17.61,4,70440.0
2025-02-12 11:02:00,17.61,17.61,17.61,17.61,6,105660.0
2025-02-12 11:04:00,17.62,17.62,17.62,17.62,1,17620.0
2025-02-12 11:07:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 11:11:00,17.62,17.62,17.62,17.62,62,1092440.0
2025-02-12 11:12:00,17.62,17.63,17.62,17.63,2,35250.0
2025-02-12 11:20:00,17.63,17.63,17.63,17.63,10,176300.0
2025-02-12 11:23:00,17.62,17.62,17.62,17.62,11,193820.0
2025-02-12 11:27:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 11:28:00,17.61,17.61,17.61,17.61,4,70440.0
2025-02-12 11:31:00,17.61,17.61,17.61,17.61,19,334590.0
2025-02-12 11:32:00,17.63,17.63,17.63,17.63,1,17630.0
2025-02-12 11:33:00,17.63,17.63,17.63,17.63,10,176300.0
2025-02-12 11:36:00,17.63,17.63,17.63,17.63,10,176300.0
2025-02-12 11:40:00,17.62,17.62,17.62,17.62,1,17620.0
2025-02-12 11:43:00,17.6,17.6,17.6,17.6,20,352000.0
2025-02-12 11:49:00,17.61,17.61,17.6,17.6,2,35210.0
2025-02-12 11:53:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 11:56:00,17.62,17.62,17.62,17.62,1,17620.0
2025-02-12 11:58:00,17.62,17.62,17.62,17.62,5,88100.0
2025-02-12 12:07:00,17.61,17.61,17.61,17.61,10,176100.0
2025-02-12 12:08:00,17.61,17.61,17.61,17.61,6,105660.0
2025-02-12 12:13:00,17.61,17.61,17.61,17.61,4,70440.0
2025-02-12 12:15:00,17.61,17.61,17.61,17.61,5,88050.0
2025-02-12 12:21:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 12:28:00,17.62,17.62,17.62,17.62,2,35240.0
2025-02-12 12:29:00,17.62,17.62,17.62,17.62,2,35240.0
2025-02-12 12:30:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 12:37:00,17.62,17.62,17.61,17.61,15,264290.0
2025-02-12 12:40:00,17.62,17.62,17.62,17.62,4,70480.0
2025-02-12 12:42:00,17.62,17.62,17.62,17.62,2,35240.0
2025-02-12 12:44:00,17.62,17.62,17.62,17.62,1,17620.0
2025-02-12 12:45:00,17.62,17.62,17.62,17.62,7,123340.0
2025-02-12 12:46:00,17.61,17.61,17.61,17.61,2,35220.0
2025-02-12 12:57:00,17.61,17.61,17.61,17.61,12,211320.0
2025-02-12 12:59:00,17.61,17.61,17.61,17.61,34,598740.0
2025-02-12 13:00:00,17.61,17.61,17.61,17.61,1,17610.0
2025-02-12 13:02:00,17.6,17.6,17.6,17.6,6,105600.0
2025-02-12 13:03:00,17.6,17.6,17.6,17.6,10,176000.0
2025-02-12 13:07:00,17.6,17.6,17.6,17.6,2,35200.0
2025-02-12 13:08:00,17.6,17.61,17.6,17.61,7,123230.0
2025-02-12 13:10:00,17.61,17.61,17.6,17.6,7,123260.0
2025-02-12 13:11:00,17.6,17.6,17.6,17.6,1,17600.0
2025-02-12 13:18:00,17.6,17.6,17.6,17.6,20,352000.0
