ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-04-30,51.75,51.9,51.7,51.9,3391,90.0,84.17,71.99,-0.03,-0.15,0.12,51.58,51.12,51.38,51.38,51.38
2024-05-02,51.25,51.25,51.05,51.2,1774,20.0,62.78,68.92,-0.05,-0.13,0.08,51.53,51.12,51.37,51.37,51.37
2024-05-03,51.45,51.45,51.25,51.3,2844,26.32,50.63,62.82,-0.05,-0.11,0.06,51.59,51.18,51.37,51.37,51.37
2024-05-06,51.55,51.75,51.55,51.7,1515,68.42,56.56,60.74,-0.02,-0.1,0.08,51.6,51.34,51.39,51.39,51.39
2024-05-07,52.05,52.4,52.05,52.35,3939,96.3,69.8,63.76,0.07,-0.07,0.13,51.69,51.52,51.41,51.43,51.43
2024-05-08,52.35,52.5,52.35,52.45,1552,96.55,78.72,68.75,0.13,-0.03,0.16,51.8,51.69,51.43,51.48,51.48
2024-05-09,52.4,52.45,52.3,52.35,4016,88.0,81.81,73.1,0.17,0.01,0.17,52.03,51.78,51.46,51.52,51.52
2024-05-10,52.6,52.85,52.6,52.85,4469,100.0,87.88,78.03,0.24,0.05,0.19,52.34,51.96,51.52,51.57,51.57
2024-05-13,52.8,52.95,52.7,52.95,4412,100.0,91.92,82.66,0.3,0.09,0.2,52.59,52.1,51.56,51.63,51.63
2024-05-14,52.8,52.8,52.7,52.75,4685,69.23,84.35,83.22,0.32,0.14,0.18,52.67,52.18,51.61,51.67,51.67
2024-05-15,52.85,53.0,52.55,52.6,5151,42.86,70.52,78.99,0.31,0.17,0.14,52.7,52.25,51.68,51.7,51.7
2024-05-16,53.15,53.2,52.95,53.1,5630,84.62,75.22,77.73,0.35,0.2,0.15,52.85,52.44,51.78,51.75,51.75
2024-05-17,53.1,53.3,53.0,53.25,3693,93.33,81.26,78.91,0.38,0.23,0.15,52.93,52.64,51.91,51.81,51.81
2024-05-20,53.3,53.45,53.3,53.4,1493,94.44,85.65,81.16,0.41,0.26,0.14,53.02,52.81,52.07,51.86,51.86
2024-05-21,53.4,53.5,53.3,53.4,3037,89.47,86.93,83.08,0.42,0.29,0.13,53.15,52.91,52.22,51.91,51.91
2024-05-22,53.55,53.6,53.5,53.5,1757,84.62,86.16,84.11,0.44,0.32,0.12,53.33,53.02,52.35,51.96,51.96
2024-05-23,53.55,53.65,53.5,53.5,2536,76.92,83.08,83.76,0.44,0.34,0.1,53.41,53.13,52.46,52.0,52.0
2024-05-24,53.1,53.2,52.9,52.95,5787,6.67,57.61,75.04,0.39,0.35,0.04,53.35,53.14,52.55,52.03,52.03
2024-05-27,53.2,53.3,53.05,53.2,3197,40.0,51.74,67.28,0.36,0.35,0.01,53.31,53.16,52.63,52.07,52.07
2024-05-28,53.2,53.3,53.05,53.05,3687,20.0,41.16,58.57,0.32,0.35,-0.02,53.24,53.19,52.69,52.09,52.09
2024-05-29,53.05,53.2,53.05,53.2,987,40.0,40.77,52.64,0.3,0.34,-0.04,53.18,53.26,52.75,52.12,52.12
2024-05-30,53.0,53.05,52.85,52.9,659,11.11,30.89,45.39,0.26,0.32,-0.07,53.06,53.24,52.84,52.14,52.14
2024-05-31,52.8,53.0,52.7,52.95,4176,41.67,34.48,41.75,0.22,0.3,-0.08,53.06,53.2,52.92,52.16,52.16
2024-06-03,53.5,53.55,53.25,53.35,1067,76.47,48.48,43.99,0.23,0.29,-0.06,53.09,53.2,53.0,52.19,52.19
2024-06-04,53.4,53.4,53.2,53.35,517,76.47,57.81,48.6,0.23,0.28,-0.05,53.15,53.2,53.05,52.22,52.22
2024-06-05,53.4,53.45,53.35,53.4,1768,82.35,65.99,54.4,0.23,0.27,-0.04,53.19,53.18,53.1,52.25,52.25
2024-06-06,53.8,54.05,53.75,53.9,5805,88.89,73.62,60.8,0.27,0.27,-0.0,53.39,53.22,53.18,52.29,52.29
2024-06-07,53.9,54.1,53.85,54.0,4327,88.89,78.71,66.77,0.3,0.27,0.03,53.6,53.33,53.24,52.33,52.33
2024-06-11,54.1,54.25,54.1,54.15,3274,90.48,82.63,72.06,0.33,0.29,0.05,53.76,53.42,53.3,52.37,52.37
2024-06-12,54.2,54.4,54.2,54.3,2374,90.48,85.25,76.46,0.36,0.3,0.06,53.95,53.55,53.37,52.41,52.41
2024-06-13,54.65,54.95,54.55,54.75,5928,83.33,84.61,79.17,0.42,0.32,0.1,54.22,53.7,53.48,52.46,52.46
2024-06-14,54.7,54.95,54.7,54.8,3193,86.36,85.19,81.18,0.46,0.35,0.11,54.4,53.9,53.56,52.51,52.51
2024-06-17,54.85,54.85,54.65,54.65,6425,64.71,78.36,80.24,0.47,0.37,0.1,54.53,54.06,53.64,52.55,52.55
2024-06-18,55.05,55.25,55.05,55.1,5916,85.71,80.81,80.43,0.5,0.39,0.11,54.72,54.24,53.72,52.6,52.6
2024-06-19,55.2,55.45,55.2,55.3,1754,83.33,81.65,80.84,0.54,0.42,0.12,54.92,54.44,53.82,52.66,52.66
2024-06-20,55.35,55.5,55.35,55.45,1143,94.12,85.81,82.5,0.57,0.45,0.12,55.06,54.64,53.91,52.71,52.71
2024-06-21,55.35,55.35,55.0,55.05,10778,47.06,72.89,79.29,0.55,0.46,0.08,55.11,54.76,53.99,52.75,52.75
2024-06-24,55.05,55.1,54.8,54.95,8048,21.43,55.74,71.44,0.51,0.47,0.04,55.17,54.85,54.09,52.79,52.79
2024-06-25,54.95,55.0,54.85,54.9,5830,14.29,41.92,61.6,0.47,0.47,-0.0,55.13,54.92,54.18,52.83,52.83
2024-06-26,55.25,55.4,55.15,55.25,29886,64.29,49.38,57.53,0.47,0.47,-0.01,55.12,55.02,54.28,52.88,52.88
2024-06-27,55.3,55.4,55.25,55.35,1777,91.67,63.47,59.51,0.46,0.47,-0.01,55.1,55.08,54.39,52.92,52.92
2024-06-28,55.5,55.75,55.5,55.55,1730,78.95,68.63,62.55,0.47,0.47,-0.0,55.2,55.15,54.52,52.96,52.96
2024-07-01,55.4,55.45,55.3,55.45,2842,66.67,67.98,64.36,0.46,0.47,-0.01,55.3,55.24,54.65,53.01,53.01
2024-07-02,55.35,55.65,55.3,55.65,4318,83.33,73.1,67.27,0.46,0.46,-0.01,55.45,55.29,54.76,53.05,53.05
2024-07-03,55.85,56.3,55.85,56.3,5345,100.0,82.06,72.2,0.5,0.47,0.03,55.66,55.39,54.91,53.12,53.1
2024-07-04,56.35,56.4,56.2,56.3,4679,90.91,85.01,76.47,0.53,0.48,0.05,55.85,55.48,55.06,53.2,53.16
2024-07-05,56.2,56.25,56.0,56.2,4034,81.82,83.95,78.96,0.53,0.49,0.04,55.98,55.59,55.17,53.27,53.2
2024-07-08,56.2,56.35,56.15,56.25,3009,86.36,84.75,80.89,0.53,0.5,0.03,56.14,55.72,55.28,53.35,53.25
2024-07-09,56.4,56.85,56.4,56.8,3780,95.0,88.17,83.32,0.57,0.51,0.06,56.37,55.91,55.42,53.42,53.31
2024-07-10,56.8,56.85,56.65,56.65,4095,76.47,84.27,83.64,0.57,0.52,0.05,56.44,56.05,55.54,53.51,53.36
2024-07-11,57.25,57.3,57.1,57.3,4191,100.0,89.51,85.59,0.62,0.54,0.08,56.64,56.24,55.66,53.61,53.42
2024-07-12,56.65,56.65,56.5,56.5,3339,30.43,69.82,80.34,0.58,0.55,0.03,56.7,56.34,55.75,53.7,53.46
2024-07-15,57.0,57.35,57.0,57.3,3077,94.74,78.13,79.6,0.6,0.56,0.05,56.91,56.52,55.88,53.81,53.52
2024-07-16,57.3,57.5,57.3,57.5,1614,100.0,85.42,81.54,0.63,0.57,0.06,57.05,56.71,56.0,53.93,53.57
2024-07-17,57.7,57.7,57.55,57.55,1548,87.5,86.11,83.06,0.64,0.58,0.06,57.23,56.84,56.11,54.05,53.63
2024-07-18,56.85,57.05,56.8,56.95,1604,37.5,69.91,78.68,0.59,0.59,0.01,57.16,56.9,56.19,54.15,53.68
2024-07-19,56.8,56.85,56.65,56.75,811,9.52,49.78,69.05,0.52,0.57,-0.05,57.21,56.96,56.27,54.24,53.72
2024-07-22,56.4,56.45,56.2,56.35,12464,10.0,36.52,58.2,0.43,0.55,-0.12,57.02,56.96,56.34,54.33,53.75
2024-07-23,56.7,56.9,56.7,56.75,2550,36.67,36.57,50.99,0.39,0.52,-0.13,56.87,56.96,56.43,54.41,53.79
2024-07-26,55.5,55.65,55.25,55.65,1741,22.22,31.79,44.59,0.26,0.47,-0.22,56.49,56.86,56.46,54.48,53.82
2024-07-29,56.0,56.2,55.85,56.15,840,54.55,39.37,42.85,0.2,0.42,-0.22,56.33,56.74,56.5,54.55,53.85
2024-07-30,56.0,56.0,55.8,56.0,527,45.45,41.4,42.37,0.14,0.37,-0.23,56.18,56.69,56.52,54.63,53.88
2024-07-31,55.8,56.05,55.7,55.85,542,36.36,39.72,41.49,0.08,0.32,-0.24,56.08,56.55,56.54,54.7,53.9
2024-08-01,56.55,56.8,56.5,56.65,2269,90.32,56.59,46.52,0.1,0.28,-0.18,56.06,56.46,56.59,54.78,53.94
2024-08-02,55.6,55.65,55.25,55.3,1535,3.23,38.8,43.95,-0.0,0.23,-0.23,55.99,56.24,56.54,54.83,53.95
2024-08-05,54.0,54.0,53.3,53.3,3095,0.0,25.87,37.92,-0.25,0.14,-0.39,55.42,55.88,56.39,54.85,53.94
2024-08-06,53.35,53.7,53.35,53.5,3260,5.71,19.15,31.66,-0.41,0.04,-0.45,54.92,55.55,56.25,54.87,53.94
2024-08-07,53.5,53.95,53.4,53.85,2159,15.71,18.0,27.11,-0.49,-0.06,-0.44,54.52,55.3,56.13,54.88,53.94
2024-08-08,53.05,53.05,52.8,52.85,1964,1.75,12.59,22.27,-0.63,-0.16,-0.47,53.76,54.91,55.94,54.88,53.92
2024-08-09,54.0,54.0,53.5,53.65,1769,70.83,32.0,25.51,-0.66,-0.25,-0.4,53.43,54.71,55.78,54.9,53.92
2024-08-12,53.85,54.15,53.85,54.1,1097,96.3,53.43,34.82,-0.62,-0.32,-0.3,53.59,54.5,55.62,54.92,53.92
2024-08-13,54.1,54.2,54.05,54.15,535,96.43,67.77,45.8,-0.58,-0.37,-0.22,53.72,54.32,55.51,54.94,53.93
2024-08-14,54.95,54.95,54.65,54.8,555,93.02,76.18,55.93,-0.49,-0.39,-0.1,53.91,54.22,55.38,54.97,53.94
2024-08-15,55.0,55.2,55.0,55.1,505,94.12,82.16,64.67,-0.38,-0.39,0.01,54.36,54.06,55.26,54.99,53.95
2024-08-16,55.9,56.2,55.85,56.1,1305,95.74,86.69,72.01,-0.21,-0.36,0.15,54.85,54.14,55.19,55.04,53.97
2024-08-19,55.95,55.95,55.45,55.45,1193,65.12,79.5,74.51,-0.14,-0.32,0.18,55.12,54.36,55.11,55.07,53.99
2024-08-20,55.9,55.95,55.7,55.85,960,77.42,78.81,75.94,-0.04,-0.27,0.22,55.46,54.59,55.07,55.11,54.01
2024-08-21,55.85,55.85,55.65,55.8,1381,66.67,74.76,75.55,0.02,-0.21,0.23,55.66,54.78,55.04,55.16,54.03
2024-08-22,56.0,56.05,55.85,55.95,1393,66.67,72.06,74.39,0.08,-0.16,0.24,55.83,55.09,55.0,55.2,54.05
2024-08-23,55.9,55.9,55.65,55.8,584,58.33,67.49,72.09,0.11,-0.11,0.22,55.77,55.31,55.01,55.25,54.07
2024-08-26,56.0,56.05,55.85,55.95,1697,75.0,69.99,71.39,0.14,-0.06,0.21,55.87,55.49,55.0,55.3,54.09
2024-08-27,55.8,55.95,55.75,55.9,813,62.5,67.49,70.09,0.16,-0.02,0.19,55.88,55.67,54.99,55.35,54.1
2024-08-28,55.95,56.1,55.95,56.1,639,100.0,78.33,72.84,0.19,0.02,0.17,55.94,55.8,55.01,55.4,54.12
2024-08-29,55.6,55.6,55.5,55.55,660,8.33,55.0,66.89,0.16,0.04,0.12,55.86,55.85,54.95,55.43,54.14
2024-08-30,55.7,55.95,55.7,55.9,511,66.67,58.89,64.22,0.16,0.06,0.1,55.88,55.82,54.98,55.48,54.16
2024-09-02,56.3,56.5,56.25,56.5,954,100.0,72.59,67.01,0.22,0.09,0.13,55.99,55.93,55.14,55.53,54.18
2024-09-03,56.5,56.65,56.45,56.6,827,95.65,80.28,71.43,0.26,0.12,0.14,56.13,56.0,55.3,55.57,54.2
2024-09-04,55.4,55.45,55.05,55.25,1412,12.5,57.69,66.85,0.17,0.13,0.04,55.96,55.95,55.37,55.6,54.21
2024-09-05,55.5,55.5,55.2,55.2,729,9.38,41.58,58.43,0.1,0.13,-0.03,55.89,55.88,55.48,55.61,54.22
2024-09-06,54.95,55.0,54.7,54.85,1370,7.69,30.29,49.05,0.01,0.11,-0.09,55.68,55.78,55.54,55.62,54.23
2024-09-09,54.25,54.45,54.15,54.4,831,10.0,23.52,40.54,-0.09,0.07,-0.16,55.26,55.62,55.56,55.62,54.23
2024-09-10,54.85,55.0,54.8,54.85,904,51.85,32.97,38.02,-0.13,0.03,-0.16,54.91,55.52,55.6,55.62,54.24
2024-09-11,55.05,55.2,54.75,54.75,1392,44.44,36.79,37.61,-0.16,-0.0,-0.16,54.81,55.39,55.59,55.62,54.24
2024-09-12,55.55,55.85,55.55,55.85,803,100.0,57.86,44.36,-0.08,-0.02,-0.07,54.94,55.42,55.63,55.63,54.25
2024-09-13,56.0,56.0,55.85,56.0,427,100.0,71.91,53.54,-0.02,-0.02,0.0,55.17,55.42,55.62,55.64,54.27
2024-09-16,56.05,56.1,55.95,56.05,1728,96.3,80.04,62.37,0.04,-0.01,0.05,55.5,55.38,55.66,55.65,54.29
2024-09-18,56.3,56.35,56.15,56.3,1524,96.87,85.65,70.13,0.1,0.01,0.09,55.79,55.35,55.68,55.67,54.3
2024-09-19,56.3,56.8,56.3,56.65,2772,88.0,86.43,75.57,0.18,0.04,0.13,56.17,55.49,55.72,55.7,54.32
2024-09-20,57.0,57.0,56.75,56.8,1567,82.61,85.16,78.76,0.24,0.08,0.16,56.36,55.65,55.76,55.73,54.35
2024-09-23,57.0,57.2,57.0,57.15,999,96.0,88.77,82.1,0.32,0.12,0.19,56.59,55.88,55.83,55.76,54.37
2024-09-24,57.2,57.3,57.1,57.15,1710,86.96,88.17,84.12,0.37,0.17,0.2,56.81,56.15,55.89,55.79,54.39
2024-09-25,57.15,57.15,56.85,57.0,1940,70.0,82.11,83.45,0.38,0.21,0.18,56.95,56.37,55.95,55.82,54.42
2024-09-26,57.1,57.35,57.1,57.3,3610,91.67,85.3,84.07,0.42,0.24,0.17,57.08,56.62,56.0,55.85,54.44
2024-09-27,57.05,57.1,56.9,57.0,2120,30.0,66.86,78.33,0.41,0.27,0.13,57.12,56.74,56.08,55.87,54.46
2024-09-30,56.85,56.85,56.55,56.65,1442,12.5,48.74,68.47,0.36,0.29,0.07,57.02,56.8,56.12,55.88,54.5
2024-10-01,56.8,57.5,56.8,57.3,1828,78.95,58.81,65.25,0.38,0.31,0.07,57.05,56.93,56.16,55.9,54.55
2024-10-04,57.15,57.4,57.0,57.05,2230,52.63,56.75,62.42,0.36,0.32,0.05,57.06,57.0,56.18,55.91,54.59
2024-10-07,57.65,57.95,57.65,57.85,3283,92.86,68.79,64.54,0.42,0.33,0.08,57.17,57.12,56.31,55.94,54.64
2024-10-08,57.85,57.85,57.2,57.3,1773,53.57,63.71,64.27,0.4,0.35,0.05,57.23,57.18,56.41,55.94,54.68
2024-10-09,57.9,57.95,57.7,57.7,1048,78.26,68.56,65.7,0.41,0.36,0.06,57.44,57.23,56.55,55.96,54.73
2024-10-11,58.0,58.2,58.0,58.15,1624,95.83,77.65,69.68,0.46,0.38,0.08,57.61,57.33,56.74,55.98,54.79
2024-10-14,58.45,58.6,58.4,58.5,1076,92.86,82.72,74.03,0.51,0.4,0.11,57.9,57.48,56.92,56.01,54.85
2024-10-15,59.0,59.05,58.85,59.0,1376,97.3,87.58,78.55,0.59,0.43,0.15,58.13,57.65,57.14,56.04,54.92
2024-10-16,58.65,58.65,58.5,58.55,1519,62.96,79.37,78.82,0.59,0.46,0.13,58.38,57.8,57.27,56.05,54.99
2024-10-17,58.75,58.95,58.6,58.65,1889,61.9,73.55,77.07,0.6,0.49,0.11,58.57,58.0,57.4,56.07,55.06
2024-10-18,58.7,58.8,58.65,58.7,1300,46.15,64.42,72.85,0.59,0.51,0.09,58.68,58.14,57.54,56.1,55.13
2024-10-21,58.85,58.85,58.55,58.6,5434,18.18,49.01,64.9,0.57,0.52,0.05,58.7,58.3,57.65,56.13,55.19
2024-10-22,58.4,58.65,58.4,58.55,4791,27.27,41.76,57.19,0.54,0.52,0.02,58.61,58.37,57.75,56.17,55.25
2024-10-23,58.6,58.7,58.5,58.6,1749,36.36,39.96,51.45,0.51,0.52,-0.01,58.62,58.5,57.84,56.2,55.31
2024-10-24,58.35,58.4,58.1,58.1,1429,0.0,26.64,43.18,0.44,0.51,-0.07,58.51,58.54,57.89,56.24,55.36
2024-10-25,58.3,58.35,58.2,58.25,603,20.0,24.43,36.93,0.39,0.48,-0.09,58.42,58.55,57.94,56.28,55.41
2024-10-28,58.4,58.65,58.4,58.55,4698,75.0,41.29,38.38,0.37,0.46,-0.09,58.41,58.55,58.02,56.32,55.47
2024-10-29,58.65,58.65,58.3,58.4,2029,50.0,44.19,40.32,0.34,0.44,-0.1,58.38,58.49,58.07,56.36,55.53
2024-10-30,58.5,58.7,58.45,58.45,1460,58.33,48.9,43.18,0.32,0.42,-0.1,58.35,58.48,58.14,56.39,55.59
2024-11-01,57.2,57.2,57.05,57.15,2154,6.06,34.62,40.33,0.18,0.38,-0.2,58.16,58.34,58.17,56.42,55.63
2024-11-04,57.1,57.2,57.0,57.1,2234,5.88,25.04,35.23,0.07,0.32,-0.25,57.93,58.18,58.16,56.49,55.67
2024-11-05,57.1,57.25,57.0,57.2,2776,11.76,20.62,30.36,-0.0,0.26,-0.26,57.66,58.04,58.17,56.55,55.71
2024-11-06,57.95,58.95,57.95,58.7,7359,87.18,42.8,34.51,0.08,0.23,-0.15,57.72,58.05,58.21,56.63,55.76
2024-11-07,59.75,60.0,59.7,59.9,6196,96.67,60.76,43.26,0.23,0.23,0.0,58.01,58.18,58.34,56.75,55.81
2024-11-08,60.4,60.4,59.9,59.95,7048,86.76,69.43,51.98,0.35,0.25,0.1,58.57,58.37,58.45,56.85,55.87
2024-11-11,60.25,60.7,60.25,60.65,3093,98.65,79.17,61.04,0.49,0.3,0.2,59.28,58.6,58.58,56.96,55.94
2024-11-12,60.7,60.85,60.7,60.75,1728,96.55,84.96,69.02,0.6,0.35,0.25,59.99,58.82,58.69,57.07,56.0
2024-11-13,60.7,60.7,60.55,60.7,3128,86.96,85.63,74.55,0.66,0.41,0.25,60.39,59.06,58.78,57.17,56.07
2024-11-14,60.7,61.05,60.7,60.9,5118,86.96,86.07,78.39,0.71,0.46,0.25,60.59,59.3,58.89,57.26,56.13
2024-11-15,60.7,60.7,60.2,60.25,2897,5.88,59.34,72.04,0.68,0.5,0.18,60.65,59.61,58.97,57.33,56.19
2024-11-18,59.85,59.95,59.6,59.85,2386,17.24,45.31,63.13,0.62,0.52,0.09,60.49,59.89,59.03,57.41,56.24
2024-11-19,59.9,60.0,59.8,59.9,3451,20.69,37.1,54.45,0.56,0.53,0.03,60.32,60.16,59.1,57.48,56.29
2024-11-20,60.1,60.2,60.0,60.2,2840,41.38,38.53,49.15,0.53,0.53,0.0,60.22,60.3,59.18,57.55,56.35
2024-11-21,60.0,60.2,60.0,60.2,1278,54.55,43.87,47.39,0.5,0.53,-0.02,60.08,60.34,59.26,57.62,56.41
2024-11-22,60.35,60.6,60.35,60.45,3032,85.0,57.58,50.78,0.5,0.52,-0.02,60.12,60.39,59.38,57.7,56.47
2024-11-25,60.9,61.1,60.8,60.85,4396,80.77,65.31,55.62,0.52,0.52,-0.0,60.32,60.4,59.5,57.78,56.54
2024-11-26,60.6,60.9,60.55,60.8,3612,72.73,67.78,59.68,0.52,0.52,-0.0,60.5,60.41,59.62,57.86,56.6
2024-11-27,61.0,61.35,61.0,61.25,7336,92.59,76.05,65.14,0.55,0.52,0.02,60.71,60.46,59.76,57.95,56.67
2024-11-28,61.1,61.2,60.9,61.2,6058,85.0,79.03,69.77,0.56,0.53,0.03,60.91,60.49,59.9,58.04,56.74
2024-11-29,61.15,61.35,61.1,61.25,4041,87.5,81.86,73.8,0.56,0.54,0.02,61.07,60.59,60.1,58.13,56.8
2024-12-02,61.3,61.5,61.15,61.4,4835,89.47,84.4,77.33,0.56,0.54,0.02,61.18,60.75,60.32,58.21,56.87
2024-12-03,61.7,61.9,61.6,61.85,5206,95.0,87.93,80.86,0.6,0.55,0.05,61.39,60.94,60.55,58.3,56.94
2024-12-04,61.7,61.7,61.45,61.45,5091,55.0,76.95,79.56,0.58,0.56,0.02,61.43,61.07,60.69,58.4,57.0
2024-12-05,61.65,61.75,61.45,61.7,3475,75.0,76.3,78.47,0.57,0.56,0.01,61.53,61.22,60.78,58.51,57.06
2024-12-06,61.55,61.6,61.4,61.5,2478,46.67,66.42,74.46,0.54,0.56,-0.01,61.58,61.32,60.86,58.62,57.12
2024-12-09,61.6,61.9,61.6,61.85,1834,90.0,74.28,74.4,0.54,0.55,-0.01,61.67,61.42,60.92,58.74,57.18
2024-12-10,61.45,61.45,61.35,61.35,2814,0.0,49.52,66.11,0.49,0.54,-0.05,61.57,61.48,60.95,58.85,57.24
2024-12-11,61.3,61.4,61.25,61.4,1825,23.08,40.71,57.64,0.44,0.52,-0.08,61.56,61.5,60.98,58.96,57.29
2024-12-12,61.8,61.8,61.7,61.8,2119,84.62,55.34,56.87,0.44,0.51,-0.07,61.58,61.56,61.02,59.06,57.35
2024-12-13,61.65,61.65,61.5,61.55,1766,46.15,52.28,55.34,0.4,0.49,-0.08,61.59,61.58,61.09,59.16,57.4
2024-12-16,61.5,61.65,61.45,61.55,3357,54.55,53.04,54.57,0.37,0.47,-0.09,61.53,61.6,61.18,59.25,57.45
2024-12-17,61.65,61.75,61.55,61.7,2016,81.82,62.63,57.26,0.36,0.45,-0.09,61.6,61.58,61.26,59.34,57.51
2024-12-18,61.5,61.65,61.45,61.6,1595,42.86,56.04,56.85,0.33,0.43,-0.1,61.64,61.6,61.34,59.42,57.56
2024-12-19,60.2,60.25,60.05,60.1,5428,2.94,38.34,50.68,0.17,0.38,-0.21,61.3,61.44,61.33,59.48,57.6
2024-12-20,59.85,59.85,59.7,59.8,2497,4.88,27.19,42.85,0.03,0.32,-0.29,60.95,61.27,61.3,59.52,57.64
2024-12-23,60.5,60.95,60.5,60.85,2542,56.1,36.82,40.84,0.01,0.26,-0.25,60.81,61.17,61.3,59.58,57.69
2024-12-24,61.0,61.1,61.0,61.0,1390,66.67,46.77,42.82,0.01,0.22,-0.2,60.67,61.14,61.31,59.65,57.73
2024-12-25,61.35,61.85,61.35,61.8,2062,97.67,63.74,49.79,0.08,0.19,-0.11,60.71,61.18,61.33,59.72,57.79
2024-12-26,61.8,61.9,61.7,61.9,1944,100.0,75.83,58.47,0.14,0.18,-0.04,61.07,61.18,61.37,59.8,57.84
2024-12-27,61.7,61.8,61.6,61.65,1148,82.14,77.93,64.96,0.16,0.18,-0.02,61.44,61.2,61.39,59.89,57.88
2024-12-30,61.15,61.2,61.0,61.1,2362,11.11,55.66,61.86,0.12,0.17,-0.04,61.49,61.15,61.38,59.95,57.92
2024-12-31,60.5,60.65,60.45,60.55,1891,6.9,39.4,54.37,0.05,0.15,-0.1,61.4,61.04,61.31,60.01,57.96
2025-01-02,60.45,60.55,60.2,60.25,46202,2.94,27.25,45.33,-0.04,0.11,-0.15,61.09,60.9,61.25,60.05,57.99
2025-01-03,60.3,60.4,60.2,60.25,13539,3.12,19.21,36.62,-0.1,0.08,-0.17,60.76,60.92,61.18,60.1,58.02
2025-01-06,60.9,61.2,60.9,61.2,8781,100.0,46.14,39.8,-0.06,0.05,-0.11,60.67,61.06,61.16,60.16,58.06
2025-01-07,61.35,61.35,61.05,61.05,9014,73.91,55.4,45.0,-0.04,0.03,-0.08,60.66,61.08,61.12,60.2,58.09
2025-01-08,60.65,60.9,60.55,60.9,6630,60.87,57.22,49.07,-0.04,0.02,-0.06,60.73,61.06,61.1,60.24,58.13
2025-01-09,60.9,60.9,60.7,60.9,3649,60.87,58.44,52.19,-0.04,0.01,-0.05,60.86,60.98,61.07,60.28,58.16
2025-01-10,60.7,60.9,60.55,60.85,1157,37.5,51.46,51.95,-0.04,-0.0,-0.04,60.98,60.87,61.03,60.32,58.19
2025-01-13,60.2,60.2,59.95,60.05,3426,7.14,36.69,46.86,-0.11,-0.02,-0.09,60.75,60.71,60.95,60.34,58.21
2025-01-14,60.35,60.65,60.3,60.65,4987,73.68,49.02,47.58,-0.11,-0.04,-0.08,60.67,60.66,60.91,60.37,58.24
2025-01-15,60.4,60.5,60.25,60.35,4405,42.11,46.71,47.29,-0.14,-0.06,-0.08,60.56,60.64,60.84,60.4,58.27
2025-01-16,61.3,61.45,61.25,61.4,5922,96.67,63.37,52.65,-0.06,-0.06,-0.0,60.66,60.76,60.83,60.45,58.31
2025-01-17,61.15,61.3,61.1,61.25,4108,86.67,71.13,58.81,-0.01,-0.05,0.03,60.74,60.86,60.89,60.49,58.35
