ts,Open,High,Low,Close,Volume,Amount
2024-04-08 09:01:00,19.15,19.28,19.15,19.28,36,690460.0
2024-04-08 09:04:00,19.26,19.26,19.26,19.26,1,19260.0
2024-04-08 09:05:00,19.26,19.26,19.26,19.26,14,269640.0
2024-04-08 09:06:00,19.25,19.25,19.25,19.25,20,385000.0
2024-04-08 09:07:00,19.25,19.25,19.25,19.25,1,19250.0
2024-04-08 09:08:00,19.25,19.25,19.24,19.24,49,942770.0
2024-04-08 09:09:00,19.21,19.21,19.19,19.19,51,978710.0
2024-04-08 09:11:00,19.19,19.19,19.19,19.19,3,57570.0
2024-04-08 09:14:00,19.19,19.2,19.19,19.2,57,1094390.0
2024-04-08 09:15:00,19.21,19.22,19.21,19.22,2,38430.0
2024-04-08 09:16:00,19.22,19.22,19.22,19.22,1,19220.0
2024-04-08 09:17:00,19.22,19.22,19.22,19.22,1,19220.0
2024-04-08 09:18:00,19.22,19.22,19.22,19.22,3,57660.0
2024-04-08 09:19:00,19.24,19.24,19.24,19.24,5,96200.0
2024-04-08 09:21:00,19.22,19.22,19.21,19.21,45,864500.0
2024-04-08 09:24:00,19.24,19.25,19.24,19.25,145,2790550.0
2024-04-08 09:25:00,19.26,19.26,19.26,19.26,30,577800.0
2024-04-08 09:27:00,19.26,19.26,19.26,19.26,9,173340.0
2024-04-08 09:28:00,19.28,19.28,19.28,19.28,1,19280.0
2024-04-08 09:29:00,19.28,19.28,19.28,19.28,40,771200.0
2024-04-08 09:30:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 09:31:00,19.28,19.28,19.28,19.28,6,115680.0
2024-04-08 09:33:00,19.28,19.28,19.28,19.28,10,192800.0
2024-04-08 09:38:00,19.29,19.3,19.29,19.29,6,115750.0
2024-04-08 09:42:00,19.3,19.3,19.3,19.3,48,926400.0
2024-04-08 09:43:00,19.3,19.3,19.3,19.3,1,19300.0
2024-04-08 09:44:00,19.3,19.3,19.3,19.3,3,57900.0
2024-04-08 09:47:00,19.3,19.31,19.3,19.31,15,289640.0
2024-04-08 09:49:00,19.31,19.32,19.31,19.32,7,135210.0
2024-04-08 09:50:00,19.32,19.32,19.32,19.32,1,19320.0
2024-04-08 09:52:00,19.32,19.32,19.32,19.32,3,57960.0
2024-04-08 09:54:00,19.33,19.33,19.33,19.33,4,77320.0
2024-04-08 09:55:00,19.33,19.33,19.33,19.33,1,19330.0
2024-04-08 09:57:00,19.33,19.33,19.33,19.33,5,96650.0
2024-04-08 10:05:00,19.32,19.32,19.32,19.32,1,19320.0
2024-04-08 10:07:00,19.31,19.31,19.3,19.3,25,482550.0
2024-04-08 10:08:00,19.28,19.28,19.28,19.28,1,19280.0
2024-04-08 10:15:00,19.28,19.28,19.28,19.28,3,57840.0
2024-04-08 10:16:00,19.28,19.28,19.28,19.28,1,19280.0
2024-04-08 10:17:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 10:18:00,19.27,19.27,19.27,19.27,2,38540.0
2024-04-08 10:20:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 10:24:00,19.26,19.26,19.26,19.26,4,77040.0
2024-04-08 10:29:00,19.26,19.26,19.26,19.26,1,19260.0
2024-04-08 10:33:00,19.26,19.26,19.26,19.26,4,77040.0
2024-04-08 10:40:00,19.25,19.25,19.25,19.25,1,19250.0
2024-04-08 10:42:00,19.25,19.25,19.25,19.25,2,38500.0
2024-04-08 10:45:00,19.26,19.26,19.26,19.26,2,38520.0
2024-04-08 10:46:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 10:49:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 10:50:00,19.26,19.26,19.26,19.26,2,38520.0
2024-04-08 10:53:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 10:54:00,19.27,19.27,19.27,19.27,1,19270.0
2024-04-08 10:59:00,19.25,19.25,19.25,19.25,1,19250.0
2024-04-08 11:04:00,19.23,19.23,19.23,19.23,2,38460.0
2024-04-08 11:12:00,19.25,19.25,19.25,19.25,1,19250.0
2024-04-08 11:27:00,19.25,19.25,19.25,19.25,30,577500.0
2024-04-08 11:31:00,19.25,19.25,19.25,19.25,1,19250.0
2024-04-08 11:37:00,19.22,19.22,19.22,19.22,1,19220.0
2024-04-08 11:38:00,19.21,19.24,19.21,19.24,4,76870.0
2024-04-08 12:01:00,19.24,19.24,19.24,19.24,1,19240.0
2024-04-08 12:03:00,19.24,19.24,19.24,19.24,1,19240.0
2024-04-08 12:04:00,19.24,19.24,19.24,19.24,1,19240.0
2024-04-08 12:08:00,19.22,19.22,19.22,19.22,1,19220.0
2024-04-08 12:14:00,19.22,19.22,19.22,19.22,1,19220.0
2024-04-08 12:16:00,19.25,19.25,19.22,19.22,5,96130.0
2024-04-08 12:25:00,19.24,19.24,19.24,19.24,6,115440.0
2024-04-08 12:31:00,19.24,19.25,19.24,19.25,2,38490.0
2024-04-08 12:33:00,19.23,19.23,19.23,19.23,2,38460.0
2024-04-08 12:55:00,19.23,19.23,19.23,19.23,2,38460.0
2024-04-08 13:06:00,19.21,19.21,19.21,19.21,6,115260.0
2024-04-08 13:16:00,19.19,19.19,19.19,19.19,1,19190.0
2024-04-08 13:19:00,19.19,19.19,19.19,19.19,1,19190.0
2024-04-08 13:23:00,19.18,19.18,19.18,19.18,1,19180.0
2024-04-08 13:25:00,19.16,19.16,19.16,19.16,1,19160.0
2024-04-08 13:30:00,19.15,19.15,19.15,19.15,7,134050.0
2024-04-09 09:03:00,19.32,19.32,19.32,19.32,101,1951320.0
2024-04-09 09:05:00,19.3,19.3,19.28,19.28,200,3858000.0
2024-04-09 09:06:00,19.26,19.26,19.26,19.26,10,192600.0
2024-04-09 09:07:00,19.26,19.26,19.26,19.26,10,192600.0
2024-04-09 09:08:00,19.28,19.28,19.28,19.28,1,19280.0
2024-04-09 09:09:00,19.3,19.3,19.3,19.3,1,19300.0
2024-04-09 09:10:00,19.3,19.32,19.3,19.32,20,386270.0
2024-04-09 09:12:00,19.34,19.34,19.34,19.34,1,19340.0
2024-04-09 09:13:00,19.35,19.35,19.35,19.35,13,251550.0
2024-04-09 09:14:00,19.35,19.35,19.35,19.35,1,19350.0
2024-04-09 09:15:00,19.36,19.36,19.36,19.36,2,38720.0
2024-04-09 09:17:00,19.35,19.35,19.35,19.35,2,38700.0
2024-04-09 09:18:00,19.35,19.37,19.35,19.37,79,1530120.0
2024-04-09 09:20:00,19.37,19.37,19.37,19.37,3,58110.0
2024-04-09 09:21:00,19.38,19.39,19.38,19.39,3,58150.0
2024-04-09 09:22:00,19.39,19.39,19.39,19.39,1,19390.0
2024-04-09 09:31:00,19.34,19.34,19.34,19.34,1,19340.0
2024-04-09 09:34:00,19.35,19.35,19.35,19.35,115,2225250.0
2024-04-09 09:36:00,19.35,19.35,19.35,19.35,1,19350.0
2024-04-09 09:38:00,19.33,19.33,19.33,19.33,1,19330.0
2024-04-09 09:39:00,19.31,19.31,19.31,19.31,1,19310.0
2024-04-09 09:43:00,19.27,19.27,19.26,19.26,80,1540810.0
2024-04-09 09:44:00,19.26,19.26,19.26,19.26,2,38520.0
2024-04-09 09:45:00,19.26,19.26,19.26,19.26,2,38520.0
2024-04-09 09:51:00,19.26,19.26,19.26,19.26,1,19260.0
2024-04-09 10:00:00,19.25,19.25,19.25,19.25,8,154000.0
2024-04-09 10:01:00,19.23,19.23,19.23,19.23,105,2019150.0
