ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-08-12,24.92,26.07,24.84,26.06,3722.0,37.62,30.87,35.82,-0.2,-0.15,-0.06,26.78,26.95,26.4,26.4,26.4
2024-08-19,26.29,26.79,26.08,26.59,4276.0,49.17,36.97,36.21,-0.19,-0.15,-0.03,26.4,26.86,26.41,26.41,26.41
2024-08-26,27.08,27.23,26.05,26.42,2738.0,58.0,43.98,38.8,-0.19,-0.16,-0.02,26.13,26.76,26.32,26.41,26.41
2024-09-02,26.41,26.5,24.89,25.02,5021.0,38.61,42.19,39.93,-0.3,-0.19,-0.12,25.84,26.53,26.39,26.34,26.34
2024-09-09,24.42,25.85,24.39,25.63,3245.0,43.66,42.68,40.85,-0.33,-0.21,-0.12,25.94,26.44,26.42,26.31,26.31
2024-09-16,25.86,26.63,25.78,26.55,3842.0,76.06,53.81,45.17,-0.27,-0.22,-0.04,26.04,26.41,26.54,26.32,26.32
2024-09-23,26.59,27.2,26.58,27.11,5071.0,95.77,67.8,52.71,-0.17,-0.21,0.05,26.15,26.27,26.64,26.35,26.35
2024-09-30,27.11,27.18,26.67,26.75,2230.0,83.99,73.19,59.54,-0.12,-0.2,0.08,26.21,26.17,26.7,26.37,26.37
2024-10-07,27.57,27.78,27.2,27.56,3417.0,93.51,79.97,66.35,-0.01,-0.16,0.15,26.72,26.28,26.76,26.41,26.41
2024-10-14,28.16,29.15,28.16,29.03,7040.0,96.44,85.46,72.72,0.19,-0.1,0.29,27.4,26.67,26.89,26.51,26.51
2024-10-21,29.56,29.65,29.12,29.49,4139.0,94.79,88.57,78.0,0.38,-0.01,0.39,27.99,27.01,26.98,26.61,26.61
2024-10-28,29.49,30.94,28.43,28.71,12092.0,47.78,74.97,76.99,0.45,0.07,0.38,28.31,27.23,27.04,26.68,26.68
2024-11-04,28.62,32.2,28.24,32.06,16551.0,97.2,82.38,78.79,0.78,0.2,0.58,29.37,27.79,27.27,26.85,26.85
2024-11-11,33.33,36.59,32.44,32.57,35795.0,52.31,72.36,76.64,1.05,0.36,0.7,30.37,28.55,27.54,27.03,27.03
2024-11-18,33.3,36.5,33.18,35.14,26233.0,82.63,75.78,76.36,1.46,0.56,0.91,31.59,29.5,27.97,27.28,27.28
2024-11-25,35.74,35.96,34.35,35.58,32089.0,87.9,79.82,77.51,1.78,0.78,1.0,32.81,30.4,28.41,27.52,27.52
2024-12-02,36.05,37.5,35.22,35.76,41582.0,81.21,80.29,78.44,2.0,1.0,1.0,34.22,31.26,28.77,27.76,27.76
2024-12-09,36.5,36.57,34.38,35.06,44067.0,51.78,70.78,75.89,2.06,1.19,0.87,34.82,32.1,29.13,27.96,27.96
2024-12-16,36.06,36.08,32.62,32.64,36137.0,0.41,47.33,66.37,1.87,1.32,0.55,34.84,32.6,29.44,28.09,28.09
2024-12-23,33.35,34.09,32.96,33.65,22055.0,21.11,38.59,57.11,1.78,1.4,0.38,34.54,33.07,29.87,28.23,28.23
2024-12-30,33.02,33.13,31.91,32.52,16716.0,10.91,29.36,47.86,1.58,1.43,0.15,33.93,33.37,30.19,28.34,28.34
2025-01-06,33.54,34.88,32.77,32.98,23564.0,22.96,27.23,40.98,1.45,1.44,0.01,33.37,33.8,30.51,28.46,28.46
2025-01-13,32.75,34.29,32.29,34.25,16378.0,56.12,36.86,39.61,1.44,1.44,0.0,33.21,34.02,30.9,28.6,28.6
2025-01-20,34.66,35.06,34.64,34.95,18154.0,96.51,56.74,45.32,1.46,1.44,0.02,33.67,34.25,31.4,28.75,28.75
2025-02-03,33.5,34.66,32.88,34.0,18804.0,66.35,59.94,50.19,1.37,1.43,-0.05,33.74,34.14,31.82,28.87,28.87
2025-02-10,34.0,34.3,33.4,34.24,16478.0,70.4,63.43,54.6,1.31,1.41,-0.1,34.08,34.01,32.2,29.0,29.0
2025-02-17,34.36,34.48,33.39,33.43,14583.0,41.16,56.0,55.07,1.16,1.36,-0.2,34.17,33.77,32.52,29.09,29.09
2025-02-24,31.93,32.39,29.25,29.65,45067.0,6.88,39.63,49.92,0.71,1.24,-0.53,33.25,33.23,32.66,29.11,29.11
2025-03-03,30.58,31.38,27.66,27.91,84594.0,3.57,27.61,42.49,0.21,1.06,-0.85,31.85,32.76,32.68,29.08,29.08
2025-03-10,27.6,27.7,25.43,26.51,37081.0,11.93,22.39,35.79,-0.28,0.81,-1.1,30.35,32.04,32.56,29.03,29.03
2025-03-17,26.98,27.87,26.7,27.72,15537.0,25.3,23.36,31.64,-0.54,0.57,-1.11,29.04,31.56,32.47,29.0,29.0
2025-03-24,27.87,28.87,27.2,27.2,19460.0,25.43,24.05,29.11,-0.76,0.32,-1.09,27.8,30.99,32.39,28.96,28.96
2025-03-31,25.94,26.45,25.69,26.33,10832.0,15.13,21.07,26.43,-0.99,0.08,-1.08,27.13,30.19,32.1,28.91,28.91
2025-04-07,20.88,25.4,20.85,24.54,41098.0,46.01,29.39,27.42,-1.3,-0.17,-1.13,26.46,29.15,31.7,28.83,28.83
2025-04-14,25.13,25.18,24.31,24.64,11960.0,47.26,35.34,30.06,-1.5,-0.41,-1.09,26.09,28.22,31.18,28.75,28.75
2025-04-21,24.73,26.9,24.23,26.79,17581.0,74.06,48.25,36.12,-1.43,-0.59,-0.84,25.9,27.47,30.74,28.71,28.71
2025-04-28,27.0,27.07,26.31,26.41,10119.0,89.39,61.96,44.74,-1.39,-0.74,-0.65,25.74,26.77,30.27,28.67,28.67
2025-05-05,26.41,26.95,24.78,26.71,14280.0,94.21,72.71,54.06,-1.31,-0.84,-0.47,25.82,26.48,29.85,28.64,28.64
2025-05-12,27.23,28.72,27.21,28.15,18605.0,87.31,77.58,61.9,-1.1,-0.89,-0.21,26.54,26.5,29.63,28.63,28.63
2025-05-19,28.7,29.25,28.51,29.02,20682.0,95.42,83.52,69.11,-0.85,-0.88,0.03,27.42,26.75,29.4,28.63,28.63
2025-05-26,28.92,29.17,28.62,29.12,10303.0,97.09,88.05,75.42,-0.65,-0.84,0.19,27.88,26.89,29.23,28.64,28.64
2025-06-02,28.48,30.37,28.18,29.87,21166.0,91.06,89.05,79.96,-0.42,-0.76,0.35,28.57,27.16,29.07,28.66,28.66
2025-06-09,30.46,31.27,29.28,29.47,17199.0,55.67,77.92,79.28,-0.28,-0.67,0.4,29.13,27.47,28.83,28.68,28.68
2025-06-16,29.14,29.9,29.13,29.5,8267.0,42.72,66.19,74.92,-0.16,-0.58,0.42,29.4,27.97,28.56,28.78,28.69
2025-06-23,29.01,31.63,29.01,31.53,18648.0,97.1,76.49,75.44,0.1,-0.46,0.56,29.9,28.66,28.44,28.89,28.74
2025-06-30,31.53,33.39,31.53,33.22,22714.0,96.74,83.24,78.04,0.44,-0.29,0.73,30.72,29.3,28.39,29.04,28.81
2025-07-07,33.22,34.27,32.64,34.27,19078.0,100.0,88.83,81.64,0.77,-0.1,0.87,31.6,30.09,28.43,29.19,28.89
2025-07-14,34.15,36.35,33.61,36.33,24944.0,99.73,92.46,85.24,1.18,0.13,1.05,32.97,31.05,28.76,29.37,29.0
2025-07-21,36.29,36.57,35.8,36.08,21374.0,93.52,92.81,87.77,1.45,0.37,1.08,34.29,31.84,29.17,29.54,29.11
2025-07-28,36.5,36.54,35.12,35.33,16338.0,75.4,87.01,87.51,1.55,0.59,0.97,35.05,32.47,29.61,29.69,29.2
2025-08-04,34.4,35.28,34.15,35.17,15586.0,64.38,79.46,84.83,1.59,0.77,0.82,35.44,33.08,29.98,29.81,29.29
2025-08-11,35.49,36.31,35.31,36.3,17066.0,90.88,83.27,84.31,1.69,0.94,0.75,35.84,33.72,30.44,29.96,29.39
2025-08-18,36.23,36.63,35.38,35.85,15169.0,68.55,78.36,82.33,1.69,1.07,0.62,35.75,34.36,30.92,30.1,29.48
2025-08-25,36.75,37.68,36.24,37.63,14583.0,98.58,85.1,83.25,1.82,1.21,0.61,36.06,35.17,31.57,30.27,29.59
2025-09-01,37.48,37.62,36.6,36.66,13597.0,71.1,80.44,82.31,1.8,1.32,0.48,36.32,35.68,32.17,30.44,29.69
2025-09-08,36.38,38.95,36.23,38.84,15278.0,96.98,85.95,83.53,1.94,1.43,0.51,37.06,36.25,32.77,30.64,29.81
2025-09-15,39.08,41.19,39.02,41.01,15517.0,96.9,89.6,85.55,2.2,1.57,0.63,38.0,36.92,33.5,30.85,29.96
2025-09-22,41.12,42.95,41.12,41.3,19021.0,75.45,84.88,85.33,2.38,1.72,0.66,39.09,37.42,34.23,31.07,30.11
2025-09-30,42.7,44.77,42.53,44.76,14525.0,99.88,89.88,86.85,2.77,1.91,0.86,40.51,38.29,35.06,31.38,30.3
2025-10-07,47.4,49.6,47.4,49.6,20062.0,100.0,93.26,88.98,3.43,2.18,1.25,43.1,39.71,36.09,31.79,30.55
2025-10-13,48.51,51.45,48.13,48.38,51229.0,75.3,87.27,88.41,3.75,2.47,1.28,45.01,41.03,37.06,32.16,30.77
2025-10-20,48.73,49.37,45.48,45.86,32877.0,45.89,73.48,83.43,3.71,2.7,1.02,45.98,41.99,37.85,32.48,30.96
