ts,Open,High,Low,Close,Volume,ma5,ma10,ma20,ma60,ma120,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-08-06,80.4,81.6,80.35,81.1,6268,83.5,85.8,89.5,86.24,83.71,29.69,22.2,24.04,-2.07,-0.71,-1.36,83.5,85.8,89.5,86.24,83.71
2024-08-07,80.6,82.45,80.45,82.4,5988,82.8,85.1,88.89,86.3,83.7,41.05,28.49,25.52,-2.11,-0.96,-1.15,82.8,85.1,88.89,86.3,83.7
2024-08-08,79.25,79.9,79.0,79.35,2148,80.98,83.94,88.08,86.3,83.65,22.0,26.32,25.79,-2.37,-1.22,-1.15,80.98,83.94,88.08,86.3,83.65
2024-08-09,82.2,82.25,81.25,81.5,2944,80.41,83.44,87.38,86.34,83.62,80.0,44.22,31.93,-2.33,-1.42,-0.91,80.41,83.44,87.38,86.34,83.62
2024-08-12,82.8,82.85,82.2,82.8,1080,81.43,83.02,86.72,86.38,83.61,98.7,62.38,42.08,-2.15,-1.55,-0.59,81.43,83.02,86.72,86.38,83.61
2024-08-13,82.95,82.95,82.65,82.9,784,81.79,82.65,86.28,86.42,83.61,98.73,74.5,52.88,-1.97,-1.63,-0.34,81.79,82.65,86.28,86.42,83.61
2024-08-14,85.1,85.1,84.6,84.85,1791,82.28,82.54,85.87,86.49,83.62,95.9,81.63,62.47,-1.63,-1.63,-0.0,82.28,82.54,85.87,86.49,83.62
2024-08-15,84.6,85.1,84.6,84.95,1722,83.4,82.19,85.46,86.56,83.63,96.1,86.46,70.46,-1.35,-1.58,0.23,83.4,82.19,85.46,86.56,83.63
2024-08-16,86.8,87.35,86.8,87.25,3359,84.55,82.48,85.22,86.65,83.67,98.06,90.32,77.08,-0.91,-1.46,0.54,84.55,82.48,85.22,86.65,83.67
2024-08-19,87.1,87.15,86.35,86.35,2429,85.26,83.34,85.02,86.72,83.7,78.72,86.46,80.21,-0.65,-1.31,0.66,85.26,83.34,85.02,86.72,83.7
2024-08-20,88.05,88.15,87.4,87.75,3131,86.23,84.01,84.9,86.81,83.75,88.73,87.22,82.54,-0.33,-1.13,0.8,86.23,84.01,84.9,86.81,83.75
2024-08-21,87.6,87.65,87.25,87.45,1511,86.75,84.52,84.81,86.92,83.79,80.28,84.9,83.33,-0.11,-0.95,0.84,86.75,84.52,84.81,86.92,83.79
2024-08-22,87.4,87.45,87.15,87.25,2057,87.21,85.3,84.62,87.01,83.82,50.0,73.27,79.98,0.04,-0.77,0.81,87.21,85.3,84.62,87.01,83.82
2024-08-23,85.2,85.65,85.2,85.6,3148,86.88,85.72,84.58,87.07,83.84,13.56,53.37,71.11,0.0,-0.63,0.63,86.88,85.72,84.58,87.07,83.84
2024-08-26,86.0,86.05,85.75,85.85,1686,86.78,86.02,84.52,87.13,83.86,22.03,42.92,61.71,-0.0,-0.51,0.51,86.78,86.02,84.52,87.13,83.86
2024-08-27,84.95,85.15,84.9,85.1,2530,86.25,86.24,84.44,87.18,83.87,7.27,31.04,51.49,-0.07,-0.43,0.36,86.25,86.24,84.44,87.18,83.87
2024-08-28,84.85,85.05,84.7,85.05,877,85.77,86.26,84.4,87.24,83.89,12.73,24.94,42.64,-0.12,-0.38,0.25,85.77,86.26,84.4,87.24,83.89
2024-08-29,82.9,83.0,82.75,82.95,2215,84.91,86.06,84.12,87.28,83.88,6.06,18.64,34.64,-0.34,-0.37,0.03,84.91,86.06,84.12,87.28,83.88
2024-08-30,83.65,84.2,83.65,84.2,738,84.63,85.76,84.12,87.33,83.88,43.94,27.08,32.12,-0.39,-0.37,-0.02,84.63,85.76,84.12,87.33,83.88
2024-09-02,85.05,85.3,85.0,85.15,1408,84.49,85.64,84.49,87.39,83.89,94.12,49.42,37.89,-0.34,-0.37,0.03,84.49,85.64,84.49,87.39,83.89
2024-09-03,85.2,85.3,85.0,85.2,1095,84.51,85.38,84.7,87.43,83.9,96.08,64.97,46.92,-0.29,-0.35,0.07,84.51,85.38,84.7,87.43,83.9
2024-09-04,81.8,82.35,81.6,81.85,2975,83.87,84.82,84.67,87.41,83.89,6.76,45.57,46.47,-0.53,-0.38,-0.15,83.87,84.82,84.67,87.41,83.89
2024-09-05,82.9,83.0,82.15,82.35,1113,83.75,84.33,84.82,87.4,83.87,20.27,37.14,43.36,-0.67,-0.44,-0.23,83.75,84.33,84.82,87.4,83.87
2024-09-06,82.45,83.0,82.25,82.55,1355,83.42,84.02,84.87,87.37,83.86,25.68,33.32,40.01,-0.73,-0.49,-0.24,83.42,84.02,84.87,87.37,83.86
2024-09-09,80.1,80.85,80.1,80.8,1315,82.55,83.52,84.77,87.27,83.83,13.46,26.7,35.57,-0.92,-0.57,-0.35,82.55,83.52,84.77,87.27,83.83
2024-09-10,81.45,81.55,81.05,81.1,913,81.73,83.12,84.68,87.18,83.8,34.48,29.29,33.48,-1.02,-0.65,-0.37,81.73,83.12,84.68,87.18,83.8
2024-09-11,82.2,82.5,81.8,81.8,1089,81.72,82.8,84.53,87.08,83.79,58.62,39.07,35.34,-1.02,-0.72,-0.3,81.72,82.8,84.53,87.08,83.79
2024-09-12,84.4,84.9,84.4,84.8,3352,82.21,82.98,84.52,87.01,83.8,97.92,58.68,43.12,-0.73,-0.72,-0.01,82.21,82.98,84.52,87.01,83.8
2024-09-13,85.8,85.95,85.6,85.7,2620,82.84,83.13,84.44,86.96,83.81,95.73,71.03,52.43,-0.44,-0.67,0.23,82.84,83.13,84.44,86.96,83.81
2024-09-16,86.05,86.05,85.45,85.45,1251,83.77,83.16,84.4,86.9,83.83,88.0,76.69,60.51,-0.23,-0.59,0.36,83.77,83.16,84.4,86.9,83.83
2024-09-18,85.55,85.7,85.15,85.2,1264,84.59,83.16,84.27,86.88,83.84,80.0,77.79,66.27,-0.09,-0.5,0.41,84.59,83.16,84.27,86.88,83.84
2024-09-19,85.85,86.5,85.75,86.4,2977,85.51,83.62,84.22,86.87,83.86,95.24,83.61,72.05,0.11,-0.39,0.5,85.51,83.62,84.22,86.87,83.86
2024-09-20,87.8,87.95,87.35,87.4,3576,86.03,84.12,84.22,86.9,83.89,80.36,82.52,75.54,0.35,-0.25,0.6,86.03,84.12,84.22,86.9,83.89
2024-09-23,87.85,88.3,87.85,88.25,1945,86.54,84.69,84.36,86.92,83.93,98.41,87.82,79.63,0.59,-0.1,0.69,86.54,84.69,84.36,86.92,83.93
2024-09-24,87.95,88.0,87.35,87.55,1838,86.96,85.36,84.44,86.92,83.96,76.19,83.94,81.07,0.7,0.05,0.66,86.96,85.36,84.44,86.92,83.96
2024-09-25,87.85,87.95,87.3,87.5,1782,87.42,86.01,84.56,86.88,83.99,68.63,78.84,80.33,0.77,0.18,0.59,87.42,86.01,84.56,86.88,83.99
2024-09-26,87.8,88.7,87.8,88.65,4618,87.87,86.69,84.74,86.87,84.03,96.43,84.7,81.79,0.9,0.31,0.59,87.87,86.69,84.74,86.87,84.03
2024-09-27,87.65,87.65,87.1,87.4,3574,87.87,86.95,84.96,86.82,84.06,18.75,62.72,75.43,0.88,0.41,0.46,87.87,86.95,84.96,86.82,84.06
2024-09-30,86.5,86.55,86.1,86.2,1700,87.46,87.0,85.06,86.71,84.13,3.85,43.09,64.65,0.74,0.47,0.27,87.46,87.0,85.06,86.71,84.13
2024-10-01,87.05,87.75,87.0,87.4,3488,87.43,87.2,85.18,86.6,84.21,50.0,45.4,58.23,0.73,0.52,0.21,87.43,87.2,85.18,86.6,84.21
2024-10-04,87.1,87.6,87.1,87.45,1106,87.42,87.42,85.29,86.49,84.29,51.92,47.57,54.68,0.71,0.55,0.16,87.42,87.42,85.29,86.49,84.29
2024-10-07,89.0,89.4,88.9,89.25,2824,87.54,87.71,85.66,86.4,84.39,95.45,63.53,57.63,0.84,0.61,0.24,87.54,87.71,85.66,86.4,84.39
2024-10-08,88.05,88.35,87.9,88.25,1721,87.71,87.79,85.96,86.29,84.46,65.15,64.07,59.78,0.84,0.65,0.19,87.71,87.79,85.96,86.29,84.46
2024-10-09,89.7,89.8,89.6,89.7,3479,88.41,87.94,86.31,86.19,84.55,96.43,74.86,64.8,0.95,0.7,0.24,88.41,87.94,86.31,86.19,84.55
2024-10-11,91.0,91.75,91.0,91.5,6165,89.23,88.33,86.85,86.11,84.67,94.62,81.45,70.35,1.17,0.79,0.38,89.23,88.33,86.85,86.11,84.67
2024-10-14,91.5,91.75,91.2,91.55,5212,90.05,88.74,87.37,86.11,84.79,94.81,85.9,75.53,1.31,0.88,0.43,90.05,88.74,87.37,86.11,84.79
2024-10-15,91.7,91.95,91.65,91.85,6050,90.57,89.06,87.87,86.09,84.92,97.53,89.78,80.28,1.43,0.98,0.44,90.57,89.06,87.87,86.09,84.92
2024-10-16,90.2,90.7,90.2,90.55,2573,91.03,89.37,88.16,86.05,85.06,40.43,73.33,77.96,1.37,1.05,0.32,91.03,89.37,88.16,86.05,85.06
2024-10-17,90.35,90.35,90.0,90.05,1160,91.1,89.76,88.38,86.01,85.19,2.56,49.74,68.56,1.26,1.09,0.17,91.1,89.76,88.38,86.01,85.19
2024-10-18,90.4,90.75,90.4,90.4,1807,90.88,90.06,88.62,86.02,85.33,20.51,40.0,59.04,1.19,1.11,0.08,90.88,90.06,88.62,86.02,85.33
2024-10-21,91.05,91.5,90.4,90.5,4444,90.67,90.36,88.89,86.02,85.45,25.64,35.21,51.09,1.13,1.11,0.02,90.67,90.36,88.89,86.02,85.45
2024-10-22,91.5,91.55,91.05,91.1,2333,90.52,90.54,89.12,86.05,85.6,70.97,47.13,49.77,1.11,1.11,-0.0,90.52,90.54,89.12,86.05,85.6
2024-10-23,91.4,91.65,91.4,91.55,1947,90.72,90.88,89.33,86.06,85.72,93.94,62.73,54.09,1.12,1.11,0.01,90.72,90.88,89.33,86.06,85.72
2024-10-24,90.3,90.3,90.05,90.1,2710,90.73,90.92,89.42,86.12,85.82,3.12,42.86,50.35,0.98,1.09,-0.11,90.73,90.92,89.42,86.12,85.82
2024-10-25,90.8,90.9,90.65,90.8,570,90.81,90.84,89.59,86.18,85.93,46.87,44.2,48.3,0.92,1.06,-0.14,90.81,90.84,89.59,86.18,85.93
2024-10-28,91.15,91.75,91.15,91.7,2108,91.05,90.86,89.8,86.27,86.06,97.06,61.82,52.81,0.94,1.04,-0.1,91.05,90.86,89.8,86.27,86.06
2024-10-29,91.35,91.35,90.85,91.0,2020,91.03,90.78,89.92,86.35,86.17,55.88,59.84,55.15,0.88,1.01,-0.13,91.03,90.78,89.92,86.35,86.17
2024-10-30,93.05,93.4,93.05,93.25,3608,91.37,91.04,90.21,86.43,86.3,95.52,71.73,60.68,1.01,1.01,0.0,91.37,91.04,90.21,86.43,86.3
2024-11-01,90.05,90.1,89.6,89.95,5178,91.34,91.04,90.4,86.53,86.38,9.21,50.89,57.42,0.81,0.97,-0.17,91.34,91.04,90.4,86.53,86.38
2024-11-04,90.2,90.3,89.85,89.95,3252,91.17,90.99,90.52,86.73,86.47,9.21,37.0,50.61,0.64,0.91,-0.27,91.17,90.99,90.52,86.73,86.47
2024-11-05,89.85,89.9,89.6,89.65,3471,90.76,90.9,90.63,86.87,86.56,1.32,25.1,42.11,0.48,0.83,-0.35,90.76,90.9,90.63,86.87,86.56
2024-11-06,91.1,93.45,91.1,92.7,10275,91.1,91.07,90.8,87.04,86.67,80.52,43.58,42.6,0.62,0.79,-0.18,91.1,91.07,90.8,87.04,86.67
2024-11-07,94.3,94.9,94.2,94.8,9592,91.41,91.39,91.13,87.3,86.8,98.11,61.76,48.98,0.89,0.81,0.08,91.41,91.39,91.13,87.3,86.8
2024-11-08,96.35,96.65,96.3,96.4,8172,92.7,92.02,91.47,87.55,86.94,96.45,73.32,57.1,1.22,0.88,0.33,92.7,92.02,91.47,87.55,86.94
2024-11-11,96.25,96.65,95.95,96.65,2466,94.04,92.6,91.72,87.78,87.08,100.0,82.21,65.47,1.46,0.99,0.47,94.04,92.6,91.72,87.78,87.08
2024-11-12,96.5,96.95,96.45,96.75,4005,95.46,93.11,91.98,88.01,87.21,96.58,87.0,72.65,1.62,1.1,0.52,95.46,93.11,91.98,88.01,87.21
2024-11-13,97.1,97.65,97.1,97.55,5538,96.43,93.77,92.27,88.22,87.36,97.1,90.37,78.55,1.78,1.23,0.55,96.43,93.77,92.27,88.22,87.36
2024-11-14,97.55,98.05,97.55,97.9,3728,97.05,94.23,92.64,88.44,87.5,92.86,91.2,82.77,1.9,1.35,0.55,97.05,94.23,92.64,88.44,87.5
2024-11-15,97.45,97.45,96.7,97.0,2609,97.17,94.94,92.98,88.6,87.63,50.0,77.47,81.0,1.88,1.44,0.43,97.17,94.94,92.98,88.6,87.63
2024-11-18,95.25,95.6,94.9,95.5,4987,96.94,95.49,93.24,88.75,87.74,19.05,57.99,73.33,1.7,1.49,0.21,96.94,95.49,93.24,88.75,87.74
