ts,Open,High,Low,Close,Volume,Amount
2025-02-10 09:01:00,198.2,198.2,197.75,197.85,524,103794850.0
2025-02-10 09:02:00,197.8,197.95,197.55,197.55,67,13246650.0
2025-02-10 09:03:00,197.6,197.6,197.4,197.5,179,35350050.0
2025-02-10 09:04:00,197.45,197.5,197.4,197.45,71,14019000.0
2025-02-10 09:05:00,197.5,197.5,197.4,197.4,63,12437700.0
2025-02-10 09:06:00,197.4,197.45,197.35,197.45,103,20330050.0
2025-02-10 09:07:00,197.4,197.45,197.4,197.45,30,5922700.0
2025-02-10 09:08:00,197.45,197.45,197.45,197.45,21,4146450.0
2025-02-10 09:09:00,197.45,197.5,197.4,197.45,59,11648800.0
2025-02-10 09:10:00,197.45,197.5,197.45,197.5,16,3159700.0
2025-02-10 09:11:00,197.5,197.65,197.45,197.6,95,18764450.0
2025-02-10 09:12:00,197.55,197.6,197.5,197.5,40,7901550.0
2025-02-10 09:13:00,197.5,197.55,197.5,197.5,13,2567650.0
2025-02-10 09:14:00,197.5,197.6,197.5,197.6,17,3358450.0
2025-02-10 09:15:00,197.6,197.6,197.6,197.6,10,1976000.0
2025-02-10 09:16:00,197.6,197.7,197.6,197.7,17,3360100.0
2025-02-10 09:17:00,197.7,197.7,197.6,197.7,20,3953800.0
2025-02-10 09:18:00,197.75,197.75,197.7,197.75,15,2966000.0
2025-02-10 09:19:00,197.75,197.75,197.7,197.7,28,5536650.0
2025-02-10 09:20:00,197.75,197.75,197.7,197.7,11,2175000.0
2025-02-10 09:21:00,197.75,197.8,197.7,197.7,32,6327450.0
2025-02-10 09:22:00,197.75,197.75,197.7,197.7,14,2768050.0
2025-02-10 09:23:00,197.7,197.7,197.65,197.7,47,9290050.0
2025-02-10 09:24:00,197.7,197.7,197.55,197.55,43,8496200.0
2025-02-10 09:25:00,197.55,197.55,197.45,197.5,83,16393100.0
2025-02-10 09:26:00,197.5,197.55,197.45,197.5,17,3357500.0
2025-02-10 09:27:00,197.55,197.55,197.5,197.5,37,7308450.0
2025-02-10 09:28:00,197.55,197.55,197.5,197.55,19,3753050.0
2025-02-10 09:29:00,197.55,197.55,197.5,197.5,23,4543550.0
2025-02-10 09:30:00,197.55,197.6,197.55,197.55,9,1778150.0
2025-02-10 09:31:00,197.6,197.7,197.6,197.7,36,7114450.0
2025-02-10 09:32:00,197.65,197.7,197.55,197.55,31,6126550.0
2025-02-10 09:33:00,197.6,197.7,197.55,197.6,30,5929300.0
2025-02-10 09:34:00,197.7,197.7,197.55,197.6,33,6522750.0
2025-02-10 09:35:00,197.65,197.7,197.6,197.65,20,3952600.0
2025-02-10 09:36:00,197.65,197.7,197.6,197.7,37,7312750.0
2025-02-10 09:37:00,197.7,197.7,197.6,197.6,29,5732750.0
2025-02-10 09:38:00,197.65,197.65,197.6,197.6,21,4150100.0
2025-02-10 09:39:00,197.65,197.7,197.6,197.65,30,5929200.0
2025-02-10 09:40:00,197.65,197.65,197.15,197.15,422,83316550.0
2025-02-10 09:41:00,197.2,197.2,197.1,197.2,32,6309100.0
2025-02-10 09:42:00,197.2,197.2,197.1,197.2,40,7887150.0
2025-02-10 09:43:00,197.45,197.55,197.15,197.4,25,4934550.0
2025-02-10 09:44:00,197.4,197.4,197.2,197.3,21,4143900.0
2025-02-10 09:45:00,197.35,197.4,197.3,197.4,34,6710300.0
2025-02-10 09:46:00,197.4,197.55,197.3,197.4,100,19748000.0
2025-02-10 09:47:00,197.4,197.4,197.3,197.35,27,5328650.0
2025-02-10 09:48:00,197.35,197.4,197.3,197.3,16,3157900.0
2025-02-10 09:49:00,197.4,197.4,197.35,197.35,45,8882150.0
2025-02-10 09:50:00,197.35,197.35,197.25,197.25,55,10851750.0
2025-02-10 09:51:00,197.35,197.35,197.2,197.25,80,15780050.0
2025-02-10 09:52:00,197.25,197.25,197.2,197.25,20,3944550.0
2025-02-10 09:53:00,197.25,197.25,197.1,197.25,97,19126300.0
2025-02-10 09:54:00,197.25,197.25,197.1,197.1,19,3746700.0
2025-02-10 09:55:00,197.25,197.25,197.15,197.2,37,7296050.0
2025-02-10 09:56:00,197.2,197.4,197.15,197.35,16,3156600.0
2025-02-10 09:57:00,197.35,197.35,197.15,197.3,14,2761650.0
2025-02-10 09:58:00,197.3,197.3,197.15,197.25,17,3352750.0
2025-02-10 09:59:00,197.25,197.25,197.15,197.25,24,4733500.0
2025-02-10 10:00:00,197.25,197.25,197.2,197.25,25,4930650.0
2025-02-10 10:01:00,197.25,197.3,197.2,197.25,49,9665650.0
2025-02-10 10:02:00,197.25,197.25,197.0,197.05,325,64031350.0
2025-02-10 10:03:00,197.1,197.1,196.9,196.9,104,20487350.0
2025-02-10 10:04:00,196.95,196.95,196.85,196.9,70,13782800.0
2025-02-10 10:05:00,196.95,197.0,196.9,196.9,21,4135650.0
2025-02-10 10:06:00,197.0,197.0,196.95,197.0,126,24821850.0
2025-02-10 10:07:00,197.1,197.1,197.0,197.1,15,2956350.0
2025-02-10 10:08:00,197.1,197.1,197.0,197.1,12,2365100.0
2025-02-10 10:09:00,197.1,197.1,197.0,197.1,88,17338200.0
2025-02-10 10:10:00,197.1,197.15,197.0,197.1,42,8277050.0
2025-02-10 10:11:00,197.1,197.1,196.95,197.0,82,16153350.0
2025-02-10 10:12:00,197.1,197.1,196.9,196.9,63,12406200.0
2025-02-10 10:13:00,197.0,197.0,196.85,196.85,89,17522700.0
2025-02-10 10:14:00,196.9,196.9,196.85,196.85,27,5315500.0
2025-02-10 10:15:00,196.9,197.0,196.85,197.0,45,8861850.0
2025-02-10 10:16:00,197.0,197.1,197.0,197.0,42,8275800.0
2025-02-10 10:17:00,196.95,197.0,196.95,197.0,47,9257200.0
2025-02-10 10:18:00,197.0,197.0,196.9,196.95,75,14768950.0
2025-02-10 10:19:00,196.95,197.0,196.95,196.95,21,4136250.0
2025-02-10 10:20:00,196.9,196.95,196.9,196.95,88,17327600.0
2025-02-10 10:21:00,196.95,196.95,196.85,196.9,76,14961300.0
2025-02-10 10:22:00,196.9,196.9,196.8,196.9,32,6299550.0
2025-02-10 10:23:00,196.9,196.9,196.8,196.9,25,4920950.0
2025-02-10 10:24:00,196.9,196.9,196.8,196.85,28,5512450.0
2025-02-10 10:25:00,196.9,196.9,196.8,196.85,19,3740300.0
2025-02-10 10:26:00,196.85,196.85,196.8,196.85,20,3936850.0
2025-02-10 10:27:00,196.85,196.85,196.8,196.8,52,10235900.0
2025-02-10 10:28:00,196.85,196.85,196.75,196.8,223,43886500.0
2025-02-10 10:29:00,196.8,196.85,196.75,196.8,35,6888050.0
2025-02-10 10:30:00,196.85,196.85,196.8,196.85,10,1968300.0
2025-02-10 10:31:00,196.85,196.9,196.85,196.9,66,12993650.0
2025-02-10 10:32:00,196.85,196.9,196.85,196.9,22,4331550.0
2025-02-10 10:33:00,196.85,196.9,196.8,196.9,20,3937000.0
2025-02-10 10:34:00,196.85,196.9,196.8,196.85,19,3740400.0
2025-02-10 10:35:00,196.8,196.9,196.8,196.9,14,2755750.0
2025-02-10 10:36:00,196.85,196.9,196.85,196.9,15,2953150.0
2025-02-10 10:37:00,196.85,196.9,196.85,196.9,19,3740800.0
2025-02-10 10:38:00,196.85,196.9,196.8,196.9,17,3346850.0
2025-02-10 10:39:00,196.85,197.0,196.85,196.9,132,25992300.0
2025-02-10 10:40:00,196.9,197.05,196.9,197.0,29,5713050.0
2025-02-10 10:41:00,196.95,197.05,196.9,196.95,27,5317900.0
2025-02-10 10:42:00,196.95,197.1,196.9,197.1,26,5122750.0
2025-02-10 10:43:00,197.0,197.1,196.9,196.9,70,13789100.0
2025-02-10 10:44:00,196.85,197.0,196.8,196.8,50,9843750.0
2025-02-10 10:45:00,196.8,197.0,196.8,197.0,27,5317150.0
2025-02-10 10:46:00,196.95,197.0,196.9,196.95,42,8271500.0
2025-02-10 10:47:00,196.95,196.95,196.9,196.95,26,5119600.0
2025-02-10 10:48:00,196.9,196.95,196.9,196.95,38,7482650.0
2025-02-10 10:49:00,196.85,196.9,196.65,196.65,426,83820300.0
2025-02-10 10:50:00,196.7,196.75,196.5,196.5,153,30080800.0
2025-02-10 10:51:00,196.55,196.65,196.5,196.6,129,25357900.0
2025-02-10 10:52:00,196.6,196.65,196.6,196.6,38,7471150.0
2025-02-10 10:53:00,196.55,196.6,196.55,196.6,45,8845800.0
2025-02-10 10:54:00,196.55,196.6,196.55,196.6,18,3538500.0
2025-02-10 10:55:00,196.55,196.6,196.55,196.6,29,5701000.0
2025-02-10 10:56:00,196.55,196.6,196.55,196.55,29,5701000.0
2025-02-10 10:57:00,196.55,196.6,196.55,196.6,21,4128250.0
2025-02-10 10:58:00,196.55,196.6,196.55,196.6,116,22805250.0
2025-02-10 10:59:00,196.6,196.6,196.55,196.55,42,8256350.0
2025-02-10 11:00:00,196.55,196.6,196.55,196.6,22,4324800.0
2025-02-10 11:01:00,196.55,196.7,196.55,196.6,42,8257700.0
2025-02-10 11:02:00,196.55,196.75,196.55,196.75,26,5112250.0
2025-02-10 11:03:00,196.65,196.8,196.65,196.75,26,5114600.0
2025-02-10 11:04:00,196.75,196.75,196.65,196.75,30,5901200.0
2025-02-10 11:05:00,196.65,196.75,196.6,196.6,40,7865300.0
2025-02-10 11:06:00,196.65,196.65,196.6,196.65,18,3539300.0
2025-02-10 11:07:00,196.65,196.65,196.6,196.65,25,4915850.0
2025-02-10 11:08:00,196.65,196.65,196.6,196.65,25,4916000.0
2025-02-10 11:09:00,196.65,196.65,196.65,196.65,46,9045900.0
2025-02-10 11:10:00,196.65,196.65,196.6,196.65,35,6882100.0
2025-02-10 11:11:00,196.65,196.65,196.6,196.65,82,16122200.0
2025-02-10 11:12:00,196.65,196.65,196.5,196.5,164,32235750.0
2025-02-10 11:13:00,196.5,196.55,196.5,196.55,44,8647550.0
2025-02-10 11:14:00,196.55,196.55,196.5,196.55,63,12381050.0
2025-02-10 11:15:00,196.55,196.55,196.5,196.55,187,36746500.0
2025-02-10 11:16:00,196.5,196.5,196.4,196.5,194,38117500.0
2025-02-10 11:17:00,196.45,196.5,196.4,196.5,23,4518650.0
2025-02-10 11:18:00,196.4,196.5,196.4,196.5,19,3732600.0
2025-02-10 11:19:00,196.5,196.55,196.5,196.55,24,4716550.0
2025-02-10 11:20:00,196.5,196.55,196.3,196.35,186,36531100.0
2025-02-10 11:21:00,196.35,196.35,196.3,196.3,39,7656450.0
2025-02-10 11:22:00,196.3,196.35,196.3,196.3,39,7656100.0
2025-02-10 11:23:00,196.3,196.35,196.3,196.3,91,17863800.0
2025-02-10 11:24:00,196.35,196.45,196.3,196.45,247,48497650.0
2025-02-10 11:25:00,196.35,196.45,196.35,196.4,41,8051250.0
2025-02-10 11:26:00,196.4,196.45,196.35,196.45,97,19048550.0
2025-02-10 11:27:00,196.45,196.5,196.4,196.5,30,5893150.0
2025-02-10 11:28:00,196.5,196.55,196.45,196.5,25,4912350.0
2025-02-10 11:29:00,196.5,196.5,196.45,196.45,34,6680400.0
2025-02-10 11:30:00,196.4,196.45,196.35,196.35,48,9427450.0
2025-02-10 11:31:00,196.4,196.4,196.35,196.4,58,11389850.0
2025-02-10 11:32:00,196.35,196.45,196.35,196.4,33,6481150.0
2025-02-10 11:33:00,196.55,196.55,196.5,196.5,21,4127050.0
2025-02-10 11:34:00,196.5,196.5,196.4,196.45,58,11394400.0
2025-02-10 11:35:00,196.45,196.45,196.3,196.3,94,18457700.0
2025-02-10 11:36:00,196.3,196.35,196.25,196.3,130,25516850.0
2025-02-10 11:37:00,196.25,196.3,196.25,196.3,26,5103350.0
2025-02-10 11:38:00,196.3,196.3,196.25,196.3,41,8047900.0
2025-02-10 11:39:00,196.3,196.3,196.25,196.3,32,6281450.0
2025-02-10 11:40:00,196.3,196.3,196.25,196.25,52,10205050.0
2025-02-10 11:41:00,196.25,196.3,196.2,196.3,27,5299050.0
2025-02-10 11:42:00,196.3,196.3,196.25,196.3,18,3533350.0
2025-02-10 11:43:00,196.3,196.35,196.3,196.35,20,3926800.0
2025-02-10 11:44:00,196.35,196.4,196.35,196.4,16,3141800.0
2025-02-10 11:45:00,196.35,196.35,196.35,196.35,20,3927000.0
2025-02-10 11:46:00,196.35,196.4,196.3,196.3,73,14332250.0
2025-02-10 11:47:00,196.35,196.5,196.3,196.5,71,13938750.0
2025-02-10 11:48:00,196.4,196.4,196.35,196.4,12,2356750.0
2025-02-10 11:49:00,196.35,196.4,196.35,196.35,53,10406850.0
2025-02-10 11:50:00,196.3,196.35,196.3,196.3,75,14722850.0
2025-02-10 11:51:00,196.35,196.35,196.3,196.35,48,9422800.0
2025-02-10 11:52:00,196.3,196.35,196.3,196.3,63,12367850.0
2025-02-10 11:53:00,196.3,196.35,196.3,196.35,45,8833800.0
2025-02-10 11:54:00,196.35,196.35,196.3,196.35,22,4319050.0
2025-02-10 11:55:00,196.35,196.4,196.3,196.4,11,2159900.0
2025-02-10 11:56:00,196.4,196.4,196.35,196.4,65,12763250.0
2025-02-10 11:57:00,196.35,196.35,196.35,196.35,29,5694150.0
2025-02-10 11:58:00,196.3,196.45,196.3,196.45,38,7461500.0
2025-02-10 11:59:00,196.45,196.45,196.45,196.45,27,5304150.0
2025-02-10 12:00:00,196.45,196.45,196.45,196.45,29,5697050.0
2025-02-10 12:01:00,196.5,196.5,196.45,196.5,34,6679750.0
2025-02-10 12:02:00,196.45,196.5,196.45,196.45,36,7073550.0
2025-02-10 12:03:00,196.45,196.5,196.45,196.45,78,15323600.0
2025-02-10 12:04:00,196.45,196.45,196.45,196.45,28,5500600.0
2025-02-10 12:05:00,196.45,196.45,196.45,196.45,18,3536100.0
2025-02-10 12:06:00,196.45,196.45,196.4,196.4,80,15712300.0
2025-02-10 12:07:00,196.4,196.4,196.35,196.35,13,2553150.0
2025-02-10 12:08:00,196.4,196.4,196.35,196.4,23,4517050.0
2025-02-10 12:09:00,196.4,196.4,196.35,196.4,21,4124150.0
2025-02-10 12:10:00,196.4,196.4,196.35,196.4,14,2749250.0
2025-02-10 12:11:00,196.4,196.4,196.3,196.35,120,23561700.0
2025-02-10 12:12:00,196.35,196.35,196.35,196.35,26,5105100.0
2025-02-10 12:13:00,196.35,196.35,196.3,196.35,14,2748850.0
2025-02-10 12:14:00,196.35,196.35,196.35,196.35,22,4319700.0
2025-02-10 12:15:00,196.35,196.35,196.35,196.35,31,6086850.0
2025-02-10 12:16:00,196.35,196.4,196.35,196.4,44,8639550.0
2025-02-10 12:17:00,196.4,196.45,196.4,196.4,71,13944800.0
2025-02-10 12:18:00,196.4,196.45,196.4,196.4,48,9427500.0
2025-02-10 12:19:00,196.4,196.45,196.4,196.45,22,4320950.0
2025-02-10 12:20:00,196.45,196.45,196.4,196.45,32,6285550.0
2025-02-10 12:21:00,196.45,196.45,196.4,196.45,65,12766950.0
2025-02-10 12:22:00,196.4,196.45,196.4,196.4,23,4517700.0
2025-02-10 12:23:00,196.45,196.45,196.45,196.45,103,20234350.0
2025-02-10 12:24:00,196.45,196.45,196.45,196.45,12,2357400.0
2025-02-10 12:25:00,196.45,196.45,196.45,196.45,38,7465100.0
2025-02-10 12:26:00,196.45,196.45,196.45,196.45,34,6679300.0
2025-02-10 12:27:00,196.45,196.45,196.45,196.45,26,5107700.0
2025-02-10 12:28:00,196.45,196.45,196.45,196.45,16,3143200.0
2025-02-10 12:29:00,196.45,196.45,196.45,196.45,25,4911250.0
2025-02-10 12:30:00,196.45,196.45,196.45,196.45,29,5697050.0
2025-02-10 12:31:00,196.45,196.45,196.4,196.45,51,10018550.0
2025-02-10 12:32:00,196.45,196.45,196.4,196.45,29,5696400.0
2025-02-10 12:33:00,196.45,196.45,196.45,196.45,21,4125450.0
2025-02-10 12:34:00,196.45,196.45,196.4,196.45,21,4125250.0
2025-02-10 12:35:00,196.45,196.45,196.4,196.45,28,5500550.0
2025-02-10 12:36:00,196.45,196.45,196.45,196.45,17,3339650.0
2025-02-10 12:37:00,196.45,196.45,196.45,196.45,35,6875750.0
2025-02-10 12:38:00,196.45,196.45,196.45,196.45,41,8054450.0
2025-02-10 12:39:00,196.45,196.45,196.45,196.45,41,8054450.0
2025-02-10 12:40:00,196.4,196.45,196.4,196.45,23,4518300.0
2025-02-10 12:41:00,196.45,196.45,196.45,196.45,28,5500600.0
2025-02-10 12:42:00,196.45,196.45,196.45,196.45,24,4714800.0
2025-02-10 12:43:00,196.45,196.45,196.4,196.45,159,31228700.0
2025-02-10 12:44:00,196.45,196.45,196.4,196.4,123,24157400.0
2025-02-10 12:45:00,196.4,196.4,196.35,196.35,13,2553150.0
2025-02-10 12:46:00,196.4,196.4,196.35,196.4,148,29060700.0
2025-02-10 12:47:00,196.4,196.4,196.35,196.4,32,6283900.0
2025-02-10 12:48:00,196.4,196.4,196.35,196.4,17,3338100.0
2025-02-10 12:49:00,196.4,196.4,196.35,196.4,46,9033950.0
2025-02-10 12:50:00,196.4,196.45,196.3,196.3,98,19243250.0
2025-02-10 12:51:00,196.35,196.35,196.3,196.35,166,32586850.0
2025-02-10 12:52:00,196.35,196.35,196.3,196.3,92,18059750.0
2025-02-10 12:53:00,196.3,196.35,196.3,196.35,15,2944900.0
