ts,Open,High,Low,Close,Volume,ma5,ma10,ma20,ma60,ma120,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-10-07,89.0,91.75,87.9,91.5,14189.0,87.89,86.06,86.75,84.58,84.58,97.85,84.16,72.74,1.26,1.07,0.19,87.89,86.06,86.75,84.58,84.58
2024-10-14,91.5,91.95,90.0,90.4,16802.0,88.83,86.94,87.22,84.79,84.79,77.21,81.84,75.77,1.42,1.13,0.29,88.83,86.94,87.22,84.79,84.79
2024-10-21,91.05,91.65,90.05,90.8,12004.0,89.51,87.3,87.62,85.0,85.0,80.34,81.34,77.63,1.55,1.21,0.34,89.51,87.3,87.62,85.0,85.0
2024-10-28,91.15,93.4,89.6,89.95,12914.0,90.02,87.74,87.77,85.16,85.16,52.74,71.81,75.69,1.54,1.27,0.27,90.02,87.74,87.77,85.16,85.16
2024-11-04,90.2,96.65,89.6,96.4,34762.0,91.81,88.96,88.24,85.52,85.52,97.14,80.25,77.21,2.07,1.41,0.66,91.81,88.96,88.24,85.52,85.52
2024-11-11,96.25,98.05,95.95,97.0,18346.0,92.91,90.4,88.59,85.88,85.88,87.57,82.69,79.04,2.48,1.61,0.87,92.91,90.4,88.59,85.88,85.88
2024-11-18,95.25,97.35,94.9,96.65,21693.0,94.16,91.5,88.72,86.21,86.21,83.43,82.94,80.34,2.71,1.81,0.9,94.16,91.5,88.72,86.21,86.21
2024-11-25,97.2,97.5,95.6,96.55,8865.0,95.31,92.41,88.96,86.51,86.51,82.25,82.71,81.13,2.82,1.99,0.83,95.31,92.41,88.96,86.51,86.51
2024-12-02,96.65,101.3,96.55,101.15,32072.0,97.55,93.78,89.51,86.93,86.93,98.72,88.05,83.43,3.25,2.22,1.03,97.55,93.78,89.51,86.93,86.93
2024-12-09,102.25,105.05,101.15,104.6,25446.0,99.19,95.5,90.42,87.42,87.42,95.57,90.55,85.81,3.82,2.51,1.31,99.19,95.5,90.42,87.42,87.42
2024-12-16,105.5,108.25,102.4,102.5,33605.0,100.29,96.6,91.33,87.83,87.83,56.93,79.34,83.65,3.99,2.78,1.21,100.29,96.6,91.33,87.83,87.83
2024-12-23,104.65,108.0,104.4,106.8,21490.0,102.32,98.24,92.59,88.33,88.33,88.54,82.41,83.24,4.41,3.08,1.34,102.32,98.24,92.59,88.33,88.33
2024-12-30,105.5,105.6,103.1,103.65,46371.0,103.74,99.52,93.41,88.72,88.72,60.68,75.17,80.55,4.38,3.31,1.07,103.74,99.52,93.41,88.72,88.72
2025-01-06,105.1,106.95,103.95,104.6,34739.0,104.43,100.99,94.36,89.12,89.12,48.59,66.31,75.8,4.36,3.5,0.86,104.43,100.99,94.36,89.12,89.12
2025-01-13,103.05,104.5,101.75,103.5,22301.0,104.21,101.7,95.33,89.47,89.47,26.92,53.18,68.26,4.18,3.63,0.55,104.21,101.7,95.33,89.47,89.47
2025-01-20,104.6,107.65,103.6,107.6,16704.0,105.23,102.76,96.58,89.9,89.9,93.6,66.65,67.73,4.33,3.75,0.57,105.23,102.76,96.58,89.9,89.9
2025-02-03,104.2,107.9,104.0,107.55,39871.0,105.38,103.85,97.67,90.31,90.31,94.31,75.87,70.44,4.36,3.86,0.49,105.38,103.85,97.67,90.31,90.31
2025-02-10,107.1,110.1,106.9,110.05,28749.0,106.66,105.2,98.8,90.76,90.76,99.4,83.72,74.87,4.52,3.98,0.54,106.66,105.2,98.8,90.76,90.76
2025-02-17,110.25,111.1,107.75,107.95,52932.0,107.33,105.88,99.83,91.14,91.14,66.31,77.91,75.88,4.38,4.06,0.32,107.33,105.88,99.83,91.14,91.14
2025-02-24,105.8,106.25,101.7,103.2,47447.0,107.27,105.74,100.62,91.4,91.4,15.96,57.26,69.67,3.79,4.01,-0.22,107.27,105.74,100.62,91.4,91.4
2025-03-03,101.3,101.6,96.0,96.1,52575.0,104.97,105.1,100.85,91.5,91.5,0.66,38.4,59.25,2.67,3.76,-1.09,104.97,105.1,100.85,91.5,91.5
2025-03-10,94.5,94.9,88.85,93.2,40845.0,102.1,103.74,100.99,91.54,91.54,19.55,32.11,50.2,1.55,3.36,-1.81,102.1,103.74,100.99,91.54,91.54
2025-03-17,94.55,96.1,93.4,94.6,12733.0,99.01,102.84,101.18,91.6,91.6,25.84,30.02,43.48,0.81,2.9,-2.09,99.01,102.84,101.18,91.6,91.6
2025-03-24,95.8,98.5,94.45,94.55,16665.0,96.33,101.83,101.41,91.66,91.66,32.76,30.94,39.3,0.24,2.41,-2.17,96.33,101.83,101.41,91.66,91.66
2025-03-31,90.2,92.55,89.9,92.5,10061.0,94.19,100.73,101.22,91.68,91.68,28.63,30.17,36.25,-0.36,1.91,-2.27,94.19,100.73,101.22,91.68,91.68
2025-04-07,76.15,92.7,76.15,88.85,58418.0,92.74,98.85,100.81,91.62,91.62,56.82,39.05,37.19,-1.11,1.36,-2.47,92.74,98.85,100.81,91.62,91.62
2025-04-14,90.75,90.85,87.1,87.6,16679.0,91.62,96.86,100.35,91.55,91.55,51.23,43.11,39.16,-1.76,0.8,-2.55,91.62,96.86,100.35,91.55,91.55
2025-04-21,86.4,95.2,84.3,94.8,17093.0,91.66,95.34,100.27,91.61,91.61,83.45,56.56,44.96,-1.58,0.36,-1.94,91.66,95.34,100.27,91.61,91.61
2025-04-28,94.8,96.45,93.4,94.5,10882.0,91.65,93.99,99.93,91.66,91.66,90.39,67.84,52.58,-1.45,0.03,-1.48,91.65,93.99,99.93,91.66,91.66
2025-05-05,93.7,93.7,88.0,92.35,20952.0,91.62,92.9,99.32,91.67,91.67,79.8,71.82,59.0,-1.51,-0.25,-1.27,91.62,92.9,99.32,91.67,91.67
2025-05-12,93.4,98.3,93.35,97.7,15627.0,93.39,93.06,99.08,91.78,91.78,95.71,79.79,65.93,-1.07,-0.4,-0.67,93.39,93.06,99.08,91.78,91.78
2025-05-19,97.0,97.95,96.15,96.75,12132.0,95.22,93.42,98.58,91.86,91.86,88.93,82.83,71.56,-0.81,-0.47,-0.34,95.22,93.42,98.58,91.86,91.86
2025-05-26,96.8,100.55,96.5,100.4,13614.0,96.34,94.0,98.42,92.01,92.01,98.8,88.16,77.09,-0.28,-0.44,0.15,96.34,94.0,98.42,92.01,92.01
2025-06-02,98.0,100.3,97.85,100.25,14769.0,97.49,94.57,98.2,92.15,92.15,97.61,91.31,81.83,0.1,-0.34,0.44,97.49,94.57,98.2,92.15,92.15
2025-06-09,100.7,101.55,98.15,98.65,25688.0,98.75,95.18,97.96,92.46,92.25,64.63,82.42,82.03,0.24,-0.24,0.47,98.75,95.18,97.96,92.46,92.25
2025-06-16,99.35,100.7,99.05,99.5,15163.0,99.11,96.25,97.55,92.88,92.37,62.04,75.62,79.89,0.41,-0.12,0.53,99.11,96.25,97.55,92.88,92.37
2025-06-23,98.5,102.05,98.2,101.65,38071.0,100.09,97.66,97.26,93.29,92.52,92.79,81.35,80.38,0.72,0.03,0.69,100.09,97.66,97.26,93.29,92.52
2025-06-30,103.2,104.75,101.8,103.0,28094.0,100.61,98.48,96.9,93.72,92.68,74.64,79.11,79.96,1.05,0.22,0.83,100.61,98.48,96.9,93.72,92.68
2025-07-07,103.15,104.35,102.8,103.45,16161.0,101.25,99.37,96.68,94.13,92.85,80.3,79.51,79.81,1.32,0.42,0.9,101.25,99.37,96.68,94.13,92.85
2025-07-14,102.65,104.9,102.35,104.85,33419.0,102.49,100.62,96.76,94.53,93.03,99.25,86.09,81.9,1.62,0.64,0.98,102.49,100.62,96.76,94.53,93.03
2025-07-21,104.75,106.05,104.15,105.7,20846.0,103.73,101.42,97.24,94.95,93.22,95.54,89.24,84.35,1.88,0.86,1.02,103.73,101.42,97.24,94.95,93.22
2025-07-28,106.3,110.9,106.3,107.9,24585.0,104.98,102.54,97.98,95.4,93.43,67.03,81.84,83.51,2.23,1.11,1.12,104.98,102.54,97.98,95.4,93.43
2025-08-04,105.5,108.8,105.25,108.05,11958.0,105.99,103.3,98.65,95.82,93.64,66.67,76.78,81.27,2.47,1.36,1.11,105.99,103.3,98.65,95.82,93.64
2025-08-11,108.85,110.65,108.6,110.6,12289.0,107.42,104.34,99.45,96.21,93.89,96.49,83.35,81.96,2.82,1.63,1.2,107.42,104.34,99.45,96.21,93.89
2025-08-18,110.5,110.65,108.0,108.55,11735.0,108.16,105.32,100.26,96.57,94.09,65.19,77.3,80.41,2.86,1.85,1.01,108.16,105.32,100.26,96.57,94.09
2025-08-25,109.95,113.1,109.75,112.95,25491.0,109.61,106.67,101.46,96.95,94.36,98.09,84.23,81.68,3.22,2.1,1.12,109.61,106.67,101.46,96.95,94.36
2025-09-01,111.5,114.45,111.1,114.25,15467.0,110.88,107.93,102.79,97.29,94.63,97.83,88.76,84.04,3.54,2.36,1.18,110.88,107.93,102.79,97.29,94.63
2025-09-08,114.5,115.8,114.4,114.8,24660.0,112.23,109.11,103.79,97.67,94.9,87.18,88.23,85.44,3.76,2.61,1.15,112.23,109.11,103.79,97.67,94.9
2025-09-15,115.05,117.5,115.0,117.45,19811.0,113.6,110.51,104.94,98.13,95.2,99.47,91.98,87.62,4.09,2.88,1.21,113.6,110.51,104.94,98.13,95.2
2025-09-22,118.5,118.65,116.25,116.55,27773.0,115.2,111.68,106.15,98.63,95.48,76.4,86.79,87.34,4.19,3.12,1.07,115.2,111.68,106.15,98.63,95.48
2025-09-30,117.15,117.4,117.15,117.15,3245.0,116.04,112.82,107.12,99.18,95.76,80.13,84.57,86.42,4.24,3.32,0.91,116.04,112.82,107.12,99.18,95.76
