ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-05-05,181.3,181.4,171.3,175.15,18977,56.6,78.29,78.71,-2.21,-7.24,5.03,172.82,165.08,159.48,203.42,203.42
2025-05-06,172.55,176.15,171.35,174.75,15745,52.67,69.75,75.73,-1.49,-6.2,4.71,174.2,167.28,160.2,202.92,202.92
2025-05-07,176.2,176.9,172.45,174.25,9313,39.66,59.72,70.39,-0.98,-5.25,4.27,174.86,169.84,161.8,202.44,202.44
2025-05-08,176.9,179.65,176.35,178.35,10016,69.8,63.08,67.95,-0.22,-4.33,4.11,176.47,171.56,164.4,202.03,202.03
2025-05-09,179.5,182.5,178.15,182.45,8643,99.55,75.24,70.38,0.7,-3.42,4.12,176.99,173.95,165.94,201.06,201.71
2025-05-12,185.35,187.4,184.9,186.4,7609,93.77,81.42,74.06,1.71,-2.49,4.19,179.24,176.03,167.25,200.12,201.47
2025-05-13,193.6,193.8,190.1,190.75,11027,85.71,82.85,76.99,2.8,-1.53,4.33,182.44,178.32,168.8,199.26,201.3
2025-05-14,196.3,198.95,195.3,198.7,8252,98.89,88.2,80.73,4.25,-0.48,4.73,187.33,181.1,170.48,198.51,201.26
2025-05-15,198.25,199.35,196.8,197.55,5759,91.51,89.3,83.58,5.15,0.55,4.6,191.17,183.82,172.46,197.82,201.2
2025-05-16,197.3,200.6,197.05,200.15,6481,97.13,91.91,86.36,5.95,1.53,4.42,194.71,185.85,174.6,197.05,201.18
2025-05-19,197.5,198.3,193.7,194.1,5810,38.1,73.97,82.23,5.92,2.33,3.59,196.25,187.74,176.41,196.14,201.08
2025-05-20,197.5,197.75,194.1,194.6,4092,13.04,53.66,72.71,5.83,2.96,2.87,197.02,189.73,178.51,195.26,200.98
2025-05-21,196.1,200.0,196.05,199.5,5321,84.06,63.79,69.74,6.1,3.53,2.56,197.18,192.26,181.05,194.49,200.96
2025-05-22,196.0,196.35,193.8,195.4,7178,24.64,50.74,63.41,5.83,3.95,1.88,196.75,193.96,182.76,193.57,200.88
2025-05-23,197.4,197.4,193.15,194.75,5255,23.36,41.61,56.14,5.47,4.23,1.25,195.67,195.19,184.57,192.7,200.79
2025-05-26,194.15,195.25,193.25,193.6,8003,6.57,29.93,47.41,5.02,4.37,0.65,195.57,195.91,185.97,191.91,200.69
2025-05-27,193.55,193.55,188.9,190.1,7463,10.81,23.56,39.46,4.29,4.36,-0.07,194.67,195.84,187.08,191.03,200.55
2025-05-28,194.8,195.8,189.25,190.85,6984,22.94,23.35,34.09,3.74,4.24,-0.5,192.94,195.06,188.08,190.23,200.42
2025-05-29,195.7,195.9,191.55,191.95,6185,35.88,27.53,31.9,3.36,4.08,-0.72,192.25,194.5,189.16,189.61,200.31
2025-06-02,186.6,187.45,182.85,183.7,10159,6.51,20.52,28.11,2.31,3.76,-1.45,190.04,192.86,189.35,188.89,200.09
2025-06-03,187.65,190.15,185.7,186.15,9284,25.29,22.11,26.11,1.71,3.39,-1.68,188.55,192.06,189.9,188.11,199.91
2025-06-04,191.5,195.8,191.05,195.7,10610,98.47,47.56,33.26,2.06,3.15,-1.09,189.67,192.17,190.95,187.55,199.85
2025-06-05,196.85,198.25,195.5,196.0,4383,85.39,60.17,42.23,2.31,2.99,-0.69,190.7,191.82,192.04,187.06,199.8
2025-06-06,195.85,197.5,195.55,196.7,2546,89.94,70.09,51.52,2.51,2.91,-0.4,191.65,191.95,192.96,186.61,199.76
2025-06-09,199.95,200.0,197.5,199.1,3470,93.71,77.96,60.33,2.83,2.89,-0.07,194.73,192.38,193.79,186.33,199.76
2025-06-10,201.8,208.7,201.8,206.8,8648,89.24,81.72,67.46,3.68,3.03,0.64,198.86,193.7,194.81,186.15,199.84
2025-06-11,209.7,210.8,207.8,210.6,6199,98.69,87.38,74.1,4.57,3.31,1.26,201.84,195.76,195.8,186.09,199.97
2025-06-12,209.2,210.4,208.3,209.0,8267,88.2,87.65,78.62,5.02,3.62,1.39,204.44,197.57,196.32,186.01,200.08
2025-06-13,203.8,207.05,202.5,204.15,14321,50.0,75.1,77.45,4.84,3.85,1.0,205.93,198.79,196.64,185.79,200.13
2025-06-16,203.15,205.3,202.0,205.25,5005,38.33,62.84,72.58,4.72,4.01,0.72,207.16,200.94,196.9,185.56,200.19
2025-06-17,208.3,208.95,205.25,206.5,5058,51.14,58.94,68.03,4.66,4.12,0.54,207.1,202.98,197.52,185.42,200.26
2025-06-18,205.65,210.0,205.5,209.5,5991,89.29,69.06,68.37,4.79,4.25,0.55,206.88,204.36,198.26,185.21,200.36
2025-06-19,207.7,207.75,204.55,205.1,5505,38.75,58.95,65.23,4.43,4.28,0.15,206.1,205.27,198.54,184.99,200.42
2025-06-20,204.8,205.9,200.85,203.9,7136,33.33,50.41,60.29,3.98,4.22,-0.25,206.05,205.99,198.97,184.78,200.46
2025-06-23,197.45,200.9,196.0,200.5,6785,32.14,44.32,54.97,3.28,4.05,-0.77,205.1,206.13,199.26,184.45,200.46
2025-06-24,207.15,209.7,207.0,209.3,9070,95.0,61.22,57.05,3.47,3.95,-0.48,205.66,206.38,200.04,184.26,200.55
2025-06-25,212.55,213.75,211.15,213.75,8815,100.0,74.14,62.75,3.93,3.94,-0.01,206.51,206.7,201.22,184.27,200.69
2025-06-26,214.05,215.7,212.35,212.7,9417,84.77,77.69,67.73,4.12,3.98,0.14,208.03,207.06,202.32,184.38,200.82
2025-06-27,214.0,214.2,210.6,212.2,6525,82.23,79.2,71.55,4.14,4.01,0.14,209.69,207.87,203.33,184.73,200.94
2025-06-30,213.5,214.15,212.45,213.5,4767,74.71,77.71,73.6,4.2,4.04,0.16,212.29,208.7,204.82,184.97,201.07
2025-07-01,216.35,221.8,216.2,217.55,8430,62.05,72.49,73.23,4.52,4.13,0.39,213.94,209.8,206.39,185.26,201.24
2025-07-02,215.25,218.35,214.6,217.9,3250,65.18,70.05,72.17,4.71,4.23,0.48,214.77,210.64,207.5,186.22,201.41
2025-07-03,222.05,224.25,221.7,223.95,6276,97.8,79.3,74.55,5.29,4.43,0.87,217.02,212.52,208.9,187.58,201.64
2025-07-04,224.5,224.8,218.9,219.2,6674,54.66,71.09,73.39,5.22,4.57,0.65,218.42,214.05,210.02,189.12,201.82
2025-07-07,217.95,218.5,215.05,216.35,4937,17.16,53.11,66.63,4.83,4.62,0.21,218.99,215.64,210.88,190.2,201.96
2025-07-08,215.55,216.35,213.15,214.85,4452,14.59,40.27,57.85,4.33,4.56,-0.24,218.45,216.2,211.29,191.11,202.09
2025-07-09,213.7,219.55,213.65,218.9,3377,49.36,43.3,53.0,4.23,4.5,-0.27,218.65,216.71,211.7,192.1,202.25
2025-07-10,218.6,222.75,218.2,221.65,4462,72.96,53.19,53.06,4.32,4.47,-0.15,218.19,217.6,212.33,193.04,202.44
2025-07-11,221.6,224.8,221.0,224.8,5020,100.0,68.79,58.3,4.59,4.49,0.1,219.31,218.86,213.37,194.16,202.65
2025-07-14,223.25,223.35,220.45,220.75,4142,65.24,67.61,61.4,4.36,4.47,-0.11,220.19,219.59,214.14,195.21,202.82
2025-07-15,221.1,227.55,221.05,226.7,7229,93.88,76.37,66.39,4.63,4.5,0.13,222.56,220.5,215.15,196.36,203.04
2025-07-16,227.9,232.85,227.85,230.65,8443,84.98,79.24,70.67,5.09,4.6,0.48,224.91,221.78,216.21,197.66,203.3
2025-07-17,232.9,234.25,230.5,234.25,8435,100.0,86.16,75.84,5.65,4.79,0.86,227.43,222.81,217.67,199.09,203.58
