ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-10-28,253.85,254.4,227.5,236.65,31181.0,30.13,62.43,70.24,4.83,3.98,0.85,242.14,233.75,237.26,227.36,227.36
2024-11-04,237.9,257.2,237.0,254.15,35272.0,86.11,70.32,70.27,5.8,4.31,1.49,247.35,236.18,237.17,228.22,228.22
2024-11-11,253.95,253.95,232.5,238.0,37389.0,33.93,58.19,66.24,5.03,4.44,0.59,246.64,238.91,236.52,228.53,228.53
2024-11-18,236.05,241.3,230.35,240.4,27110.0,42.23,52.87,61.78,4.57,4.46,0.11,243.94,241.08,235.38,228.89,228.89
2024-11-25,243.5,245.1,219.85,227.4,30640.0,20.21,41.98,55.18,3.03,4.2,-1.17,239.32,241.22,233.28,228.84,228.84
2024-12-02,231.1,246.7,231.1,244.35,26827.0,65.6,49.85,53.41,3.3,4.04,-0.73,240.86,241.5,233.08,229.29,229.29
2024-12-09,245.3,246.7,236.5,240.35,18699.0,60.12,53.28,53.36,3.1,3.87,-0.76,238.1,242.72,233.52,229.59,229.59
2024-12-16,245.0,245.35,230.5,231.75,26566.0,44.32,50.29,52.34,2.16,3.56,-1.4,236.85,241.75,234.16,229.65,229.65
2024-12-23,237.1,246.3,236.8,246.05,18737.0,97.58,66.05,56.91,2.66,3.39,-0.74,237.98,240.96,235.88,230.08,230.08
2024-12-30,243.6,245.4,232.7,238.1,15248.0,46.91,59.67,57.83,2.29,3.19,-0.9,240.12,239.72,236.24,230.29,230.29
2025-01-06,244.8,258.05,237.9,240.3,28276.0,35.57,51.64,55.77,2.17,3.01,-0.83,239.31,240.08,236.92,230.54,230.54
2025-01-13,238.2,240.85,227.15,239.35,29180.0,39.48,47.59,53.04,1.97,2.82,-0.85,239.11,238.6,237.39,230.75,230.75
2025-01-20,240.45,251.35,240.45,250.9,15466.0,76.86,57.34,54.48,2.78,2.81,-0.03,242.94,239.9,239.4,231.23,231.23
2025-02-03,229.6,244.95,227.75,244.9,32373.0,57.44,57.38,55.44,2.81,2.81,0.0,242.71,240.35,240.71,231.55,231.55
2025-02-10,242.4,246.55,238.2,239.0,16032.0,38.35,51.04,53.97,2.28,2.71,-0.44,242.89,241.51,241.36,231.72,231.72
2025-02-17,241.95,250.5,241.95,250.45,18279.0,96.28,66.12,58.02,2.83,2.74,0.1,244.92,242.11,241.81,232.14,232.14
2025-02-24,245.15,246.95,237.4,238.45,18261.0,45.34,59.19,58.41,2.16,2.63,-0.47,244.74,241.92,242.32,232.27,232.27
2025-03-03,230.0,233.1,220.9,225.4,37394.0,15.2,44.53,53.78,0.49,2.24,-1.75,239.64,241.29,241.52,232.13,232.13
2025-03-10,225.45,225.55,208.1,213.8,31616.0,13.44,34.17,47.24,-1.76,1.51,-3.27,233.42,238.06,239.51,231.75,231.75
2025-03-17,218.5,222.45,214.2,218.2,17212.0,23.82,30.72,41.74,-3.01,0.69,-3.7,229.26,236.08,237.9,231.47,231.47
2025-03-24,221.45,222.85,204.55,206.1,23600.0,3.66,21.7,35.06,-4.93,-0.33,-4.6,220.39,232.66,236.37,230.96,230.96
2025-03-31,194.25,201.5,190.2,200.3,26127.0,23.54,22.31,30.81,-6.77,-1.5,-5.27,212.76,228.75,233.68,230.36,230.36
2025-04-07,160.25,160.25,125.15,160.1,144500.0,34.81,26.48,29.37,-11.5,-3.32,-8.18,199.7,219.67,229.78,229.01,229.01
2025-04-14,165.55,167.8,153.9,157.9,65393.0,33.52,28.83,29.19,-14.99,-5.44,-9.55,188.52,210.97,225.66,227.67,227.67
2025-04-21,156.2,168.0,148.4,165.6,53362.0,41.4,33.02,30.46,-16.64,-7.48,-9.17,178.0,203.63,222.57,226.52,226.52
2025-04-28,167.8,179.9,167.0,179.85,30862.0,71.64,45.89,35.61,-16.35,-9.09,-7.26,172.75,196.57,219.34,225.67,225.67
2025-05-05,181.3,182.5,171.3,182.45,62694.0,99.91,63.9,45.04,-15.62,-10.28,-5.34,169.18,190.97,216.45,224.9,224.9
2025-05-12,185.35,200.6,184.9,200.15,39128.0,99.14,75.65,55.24,-13.28,-10.82,-2.46,177.19,188.44,214.87,224.46,224.46
2025-05-19,197.5,200.0,193.15,194.75,27656.0,88.79,80.03,63.5,-11.79,-11.0,-0.79,184.56,186.54,212.3,223.95,223.95
2025-05-26,194.15,195.9,188.9,191.95,28635.0,74.26,78.1,68.37,-10.72,-10.95,0.23,189.83,183.92,209.99,223.41,223.41
2025-06-02,186.6,198.25,182.85,196.7,36982.0,86.69,80.97,72.57,-9.33,-10.65,1.32,193.2,182.98,207.82,222.96,222.96
2025-06-09,199.95,210.8,197.5,204.15,40905.0,76.21,79.38,74.84,-7.49,-10.08,2.58,197.54,183.36,206.05,222.97,222.66
2025-06-16,203.15,210.0,200.85,203.9,28695.0,75.31,78.02,75.9,-6.03,-9.34,3.31,198.29,187.74,203.7,223.38,222.35
2025-06-23,197.45,215.7,196.0,212.2,40612.0,89.35,81.8,77.87,-4.12,-8.39,4.27,201.78,193.17,202.07,223.74,222.19
2025-06-30,213.5,224.8,212.45,219.2,29397.0,86.65,83.42,79.72,-2.03,-7.24,5.21,207.23,198.53,201.08,224.16,222.15
2025-07-07,217.95,224.8,213.15,224.8,22248.0,100.0,88.94,82.79,0.04,-5.91,5.95,212.85,203.02,199.8,224.53,222.19
