ts,Open,High,Low,Close,Volume,Amount
2025-02-11 10:33:00,9.99,10.0,9.99,9.99,137,1368700.0
2025-02-11 10:34:00,10.0,10.0,9.99,9.99,62,619660.0
2025-02-11 10:35:00,9.99,9.99,9.99,9.99,120,1198800.0
2025-02-11 10:36:00,9.99,9.99,9.99,9.99,114,1138860.0
2025-02-11 10:37:00,9.99,9.99,9.99,9.99,32,319680.0
2025-02-11 10:38:00,9.99,9.99,9.99,9.99,18,179820.0
2025-02-11 10:39:00,9.99,9.99,9.99,9.99,87,869130.0
2025-02-11 10:40:00,9.99,9.99,9.99,9.99,66,659340.0
2025-02-11 10:41:00,9.99,9.99,9.99,9.99,47,469530.0
2025-02-11 10:42:00,9.99,9.99,9.99,9.99,69,689310.0
2025-02-11 10:43:00,9.99,9.99,9.98,9.99,77,768830.0
2025-02-11 10:44:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-11 10:45:00,9.99,9.99,9.99,9.99,77,769230.0
2025-02-11 10:46:00,9.99,9.99,9.99,9.99,70,699300.0
2025-02-11 10:47:00,9.99,9.99,9.99,9.99,78,779220.0
2025-02-11 10:48:00,9.99,9.99,9.98,9.99,19,189760.0
2025-02-11 10:49:00,9.99,9.99,9.99,9.99,65,649350.0
2025-02-11 10:50:00,9.99,9.99,9.99,9.99,51,509490.0
2025-02-11 10:51:00,9.99,9.99,9.99,9.99,62,619380.0
2025-02-11 10:53:00,9.99,10.0,9.99,10.0,107,1069980.0
2025-02-11 10:54:00,10.0,10.0,9.99,9.99,203,2028100.0
2025-02-11 10:55:00,9.99,9.99,9.99,9.99,52,519480.0
2025-02-11 10:56:00,9.99,9.99,9.99,9.99,7,69930.0
2025-02-11 10:57:00,9.99,9.99,9.99,9.99,9,89910.0
2025-02-11 10:58:00,9.99,9.99,9.99,9.99,31,309690.0
2025-02-11 10:59:00,9.99,10.0,9.99,10.0,74,739300.0
2025-02-11 11:00:00,9.99,10.0,9.99,10.0,38,379800.0
2025-02-11 11:01:00,9.99,9.99,9.99,9.99,21,209790.0
2025-02-11 11:02:00,9.99,9.99,9.99,9.99,3,29970.0
2025-02-11 11:03:00,9.99,10.0,9.99,10.0,16,159900.0
2025-02-11 11:04:00,10.0,10.0,9.99,10.0,24,239880.0
2025-02-11 11:05:00,10.0,10.0,9.99,10.0,45,449900.0
2025-02-11 11:06:00,10.0,10.0,10.0,10.0,28,280000.0
2025-02-11 11:07:00,10.0,10.0,10.0,10.0,29,290000.0
2025-02-11 11:08:00,10.0,10.0,9.99,9.99,250,2497700.0
2025-02-11 11:09:00,9.99,10.0,9.99,9.99,15,149870.0
2025-02-11 11:10:00,10.0,10.0,10.0,10.0,9,90000.0
2025-02-11 11:11:00,9.99,10.0,9.99,10.0,10,99990.0
2025-02-11 11:12:00,10.0,10.0,10.0,10.0,103,1030000.0
2025-02-11 11:13:00,10.0,10.0,10.0,10.0,11,110000.0
2025-02-11 11:14:00,10.0,10.0,10.0,10.0,11,110000.0
2025-02-11 11:15:00,9.99,10.0,9.99,9.99,111,1109480.0
2025-02-11 11:16:00,10.0,10.0,10.0,10.0,10,100000.0
2025-02-11 11:17:00,10.0,10.0,10.0,10.0,58,580000.0
2025-02-11 11:18:00,10.0,10.0,10.0,10.0,15,150000.0
2025-02-11 11:19:00,10.0,10.0,9.99,9.99,30,299900.0
2025-02-11 11:20:00,9.99,10.0,9.99,10.0,29,289810.0
2025-02-11 11:21:00,10.0,10.0,9.99,9.99,8,79990.0
2025-02-11 11:22:00,10.0,10.0,9.99,10.0,52,519810.0
2025-02-11 11:23:00,10.0,10.0,9.99,10.0,23,229900.0
2025-02-11 11:24:00,9.99,9.99,9.99,9.99,7,69930.0
2025-02-11 11:25:00,10.0,10.0,9.99,9.99,55,549500.0
2025-02-11 11:26:00,10.0,10.0,10.0,10.0,1,10000.0
2025-02-11 11:27:00,10.0,10.0,9.99,9.99,18,179850.0
2025-02-11 11:28:00,9.99,10.0,9.99,9.99,17,169840.0
2025-02-11 11:29:00,9.99,9.99,9.99,9.99,18,179820.0
2025-02-11 11:31:00,10.0,10.0,10.0,10.0,12,120000.0
2025-02-11 11:32:00,9.99,9.99,9.99,9.99,1,9990.0
2025-02-11 11:33:00,10.0,10.0,9.99,9.99,16,159900.0
2025-02-11 11:34:00,10.0,10.0,9.99,9.99,8,79930.0
2025-02-11 11:35:00,9.99,9.99,9.99,9.99,11,109890.0
2025-02-11 11:36:00,10.0,10.0,9.99,10.0,44,439990.0
2025-02-11 11:37:00,10.0,10.0,10.0,10.0,17,170000.0
2025-02-11 11:38:00,10.0,10.0,9.99,9.99,9,89990.0
2025-02-11 11:39:00,10.0,10.0,10.0,10.0,28,280000.0
2025-02-11 11:40:00,10.0,10.0,9.99,10.0,34,339900.0
2025-02-11 11:41:00,9.99,10.0,9.99,10.0,5,49990.0
2025-02-11 11:42:00,9.99,10.0,9.99,10.0,57,569580.0
2025-02-11 11:43:00,10.0,10.0,10.0,10.0,14,140000.0
2025-02-11 11:44:00,10.0,10.0,10.0,10.0,12,120000.0
2025-02-11 11:45:00,10.0,10.0,10.0,10.0,7,70000.0
2025-02-11 11:46:00,9.99,10.0,9.99,10.0,22,219890.0
2025-02-11 11:47:00,10.0,10.0,10.0,10.0,11,110000.0
2025-02-11 11:48:00,10.0,10.0,10.0,10.0,9,90000.0
2025-02-11 11:49:00,10.0,10.0,9.99,10.0,23,229970.0
2025-02-11 11:50:00,10.0,10.0,10.0,10.0,9,90000.0
2025-02-11 11:51:00,10.0,10.0,9.99,9.99,78,779500.0
2025-02-11 11:52:00,10.0,10.0,10.0,10.0,10,100000.0
2025-02-11 11:53:00,10.0,10.0,9.99,10.0,23,229860.0
2025-02-11 11:54:00,10.0,10.0,9.99,10.0,10,99990.0
2025-02-11 11:55:00,10.0,10.0,10.0,10.0,7,70000.0
2025-02-11 11:56:00,10.0,10.0,10.0,10.0,12,120000.0
2025-02-11 11:57:00,10.0,10.0,10.0,10.0,3,30000.0
2025-02-11 11:58:00,10.0,10.0,10.0,10.0,6,60000.0
2025-02-11 11:59:00,10.0,10.0,9.99,10.0,102,1019800.0
2025-02-11 12:00:00,10.0,10.0,10.0,10.0,7,70000.0
2025-02-11 12:01:00,10.0,10.0,10.0,10.0,11,110000.0
2025-02-11 12:02:00,9.99,10.0,9.99,9.99,22,219870.0
2025-02-11 12:03:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-11 12:04:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-11 12:05:00,9.99,9.99,9.99,9.99,32,319680.0
2025-02-11 12:06:00,9.99,9.99,9.99,9.99,6,59940.0
2025-02-11 12:07:00,9.99,10.0,9.99,9.99,10,99950.0
2025-02-11 12:08:00,9.99,10.0,9.99,9.99,22,219890.0
2025-02-11 12:09:00,9.99,10.0,9.99,10.0,30,299960.0
2025-02-11 12:10:00,10.0,10.0,10.0,10.0,27,270000.0
2025-02-11 12:11:00,9.99,10.0,9.99,10.0,15,149980.0
2025-02-11 12:12:00,9.99,10.0,9.99,10.0,18,179860.0
2025-02-11 12:13:00,10.0,10.0,9.99,9.99,48,479650.0
2025-02-11 12:14:00,10.0,10.0,10.0,10.0,4,40000.0
2025-02-11 12:15:00,10.0,10.0,10.0,10.0,37,370000.0
2025-02-11 12:16:00,10.0,10.0,9.99,10.0,36,359880.0
2025-02-11 12:17:00,10.0,10.0,9.99,9.99,53,529620.0
2025-02-11 12:18:00,9.99,10.0,9.99,10.0,6,59990.0
2025-02-11 12:19:00,10.0,10.0,10.0,10.0,19,190000.0
2025-02-11 12:20:00,9.99,10.0,9.99,10.0,38,379800.0
2025-02-11 12:21:00,9.99,10.0,9.99,10.0,114,1139000.0
2025-02-11 12:22:00,10.0,10.0,9.99,10.0,19,189980.0
2025-02-11 12:23:00,10.0,10.0,10.0,10.0,8,80000.0
2025-02-11 12:24:00,10.0,10.0,10.0,10.0,19,190000.0
2025-02-11 12:25:00,10.0,10.0,10.0,10.0,5,50000.0
2025-02-11 12:26:00,10.0,10.0,9.99,10.0,41,409900.0
2025-02-11 12:27:00,9.99,10.0,9.99,9.99,24,239860.0
2025-02-11 12:28:00,9.99,10.0,9.99,9.99,20,199840.0
2025-02-11 12:29:00,10.0,10.0,9.99,10.0,15,149960.0
2025-02-11 12:30:00,10.0,10.0,9.99,10.0,14,139980.0
2025-02-11 12:31:00,10.0,10.0,10.0,10.0,5,50000.0
2025-02-11 12:32:00,9.99,10.0,9.99,10.0,60,599800.0
2025-02-11 12:33:00,9.99,10.0,9.99,9.99,14,139940.0
2025-02-11 12:34:00,9.99,10.0,9.99,10.0,10,99990.0
2025-02-11 12:35:00,10.0,10.0,10.0,10.0,18,180000.0
2025-02-11 12:36:00,10.0,10.0,9.99,10.0,9,89990.0
2025-02-11 12:37:00,10.0,10.0,9.99,9.99,20,199870.0
2025-02-11 12:38:00,9.99,9.99,9.99,9.99,29,289710.0
2025-02-11 12:39:00,10.0,10.0,10.0,10.0,1,10000.0
2025-02-11 12:40:00,10.0,10.0,10.0,10.0,11,110000.0
2025-02-11 12:41:00,10.0,10.0,10.0,10.0,63,630000.0
2025-02-11 12:42:00,10.0,10.0,10.0,10.0,24,240000.0
2025-02-11 12:43:00,10.0,10.0,10.0,10.0,50,500000.0
2025-02-11 12:44:00,10.0,10.0,10.0,10.0,31,310000.0
2025-02-11 12:45:00,10.0,10.0,10.0,10.0,26,260000.0
2025-02-11 12:46:00,10.0,10.0,9.99,9.99,21,209950.0
2025-02-11 12:47:00,10.0,10.0,9.99,10.0,26,259980.0
2025-02-11 12:48:00,10.0,10.0,9.99,10.0,11,109950.0
2025-02-11 12:49:00,10.0,10.0,9.99,9.99,119,1189350.0
2025-02-11 12:50:00,10.0,10.0,10.0,10.0,14,140000.0
2025-02-11 12:51:00,10.0,10.0,9.99,10.0,25,249900.0
2025-02-11 12:52:00,10.0,10.0,10.0,10.0,19,190000.0
2025-02-11 12:53:00,10.0,10.0,9.99,9.99,1023,10219960.0
2025-02-11 12:54:00,9.99,10.0,9.99,9.99,57,569580.0
2025-02-11 12:55:00,10.0,10.0,9.99,9.99,483,4825190.0
2025-02-11 12:56:00,9.99,9.99,9.99,9.99,30,299700.0
2025-02-11 12:57:00,9.99,9.99,9.99,9.99,30,299700.0
2025-02-11 12:58:00,9.99,9.99,9.99,9.99,43,429570.0
2025-02-11 12:59:00,9.99,9.99,9.99,9.99,56,559440.0
2025-02-11 13:00:00,9.99,9.99,9.99,9.99,11,109890.0
2025-02-11 13:01:00,9.99,9.99,9.99,9.99,46,459540.0
2025-02-11 13:02:00,9.99,9.99,9.99,9.99,37,369630.0
2025-02-11 13:03:00,9.99,9.99,9.99,9.99,17,169830.0
2025-02-11 13:04:00,9.99,9.99,9.98,9.99,33,329570.0
2025-02-11 13:05:00,9.99,9.99,9.99,9.99,39,389610.0
2025-02-11 13:06:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-11 13:07:00,9.99,9.99,9.99,9.99,23,229770.0
2025-02-11 13:08:00,9.99,9.99,9.99,9.99,34,339660.0
2025-02-11 13:09:00,9.99,9.99,9.99,9.99,46,459540.0
2025-02-11 13:10:00,9.99,9.99,9.99,9.99,25,249750.0
2025-02-11 13:11:00,9.99,9.99,9.98,9.98,38,379520.0
2025-02-11 13:12:00,9.99,9.99,9.99,9.99,24,239760.0
2025-02-11 13:13:00,9.99,9.99,9.98,9.99,49,489310.0
2025-02-11 13:14:00,9.99,9.99,9.99,9.99,24,239760.0
2025-02-11 13:15:00,9.99,9.99,9.98,9.99,50,499400.0
2025-02-11 13:16:00,9.99,9.99,9.98,9.99,38,379610.0
2025-02-11 13:17:00,9.99,9.99,9.98,9.99,46,459340.0
2025-02-11 13:18:00,9.99,9.99,9.98,9.99,134,1338650.0
2025-02-11 13:19:00,9.99,9.99,9.98,9.99,96,958900.0
2025-02-11 13:20:00,9.98,9.99,9.98,9.99,142,1417270.0
2025-02-11 13:21:00,9.99,9.99,9.98,9.99,94,938510.0
2025-02-11 13:22:00,9.99,9.99,9.98,9.99,195,1946550.0
2025-02-11 13:23:00,9.99,9.99,9.98,9.99,46,459440.0
2025-02-11 13:24:00,9.99,9.99,9.98,9.99,240,2395370.0
2025-02-11 13:25:00,9.98,9.99,9.98,9.99,89,888360.0
2025-02-11 13:30:00,9.98,9.98,9.98,9.98,682,6806360.0
2025-02-12 09:01:00,9.98,9.99,9.98,9.99,1400,13972120.0
2025-02-12 09:02:00,9.99,9.99,9.99,9.99,96,959040.0
2025-02-12 09:03:00,9.99,9.99,9.99,9.99,100,999000.0
2025-02-12 09:04:00,9.99,10.0,9.99,10.0,41,409710.0
2025-02-12 09:05:00,10.0,10.0,9.99,10.0,68,679950.0
2025-02-12 09:06:00,10.0,10.0,10.0,10.0,87,870000.0
2025-02-12 09:07:00,10.0,10.0,9.99,9.99,145,1448950.0
2025-02-12 09:08:00,10.0,10.0,10.0,10.0,66,660000.0
2025-02-12 09:09:00,10.0,10.0,9.99,9.99,425,4245760.0
2025-02-12 09:10:00,9.99,9.99,9.98,9.99,45,449520.0
2025-02-12 09:11:00,9.99,9.99,9.99,9.99,83,829170.0
2025-02-12 09:12:00,9.99,9.99,9.99,9.99,21,209790.0
2025-02-12 09:13:00,9.99,9.99,9.99,9.99,32,319680.0
2025-02-12 09:14:00,10.0,10.0,9.99,10.0,32,319850.0
2025-02-12 09:15:00,10.0,10.0,10.0,10.0,32,320000.0
2025-02-12 09:16:00,10.0,10.0,10.0,10.0,49,490000.0
2025-02-12 09:17:00,10.0,10.0,9.99,10.0,50,499700.0
2025-02-12 09:18:00,10.0,10.0,9.99,10.0,57,569550.0
2025-02-12 09:19:00,10.0,10.0,9.99,10.0,38,379850.0
2025-02-12 09:20:00,10.0,10.0,10.0,10.0,11,110000.0
2025-02-12 09:21:00,10.0,10.0,10.0,10.0,7,70000.0
2025-02-12 09:22:00,9.99,10.0,9.99,10.0,49,489680.0
2025-02-12 09:23:00,10.0,10.0,9.99,9.99,448,4475580.0
2025-02-12 09:24:00,9.99,9.99,9.99,9.99,57,569430.0
2025-02-12 09:25:00,9.99,9.99,9.99,9.99,20,199800.0
2025-02-12 09:26:00,9.98,9.99,9.98,9.99,9,89890.0
2025-02-12 09:27:00,9.99,9.99,9.98,9.98,66,658860.0
2025-02-12 09:28:00,9.98,9.99,9.98,9.99,26,259690.0
2025-02-12 09:29:00,9.99,9.99,9.99,9.99,22,219780.0
2025-02-12 09:30:00,9.99,9.99,9.99,9.99,14,139860.0
2025-02-12 09:31:00,9.99,9.99,9.98,9.99,57,569310.0
2025-02-12 09:32:00,9.98,9.99,9.98,9.99,14,139850.0
2025-02-12 09:33:00,9.99,9.99,9.99,9.99,4,39960.0
2025-02-12 09:34:00,9.99,9.99,9.99,9.99,146,1458540.0
2025-02-12 09:35:00,9.99,9.99,9.99,9.99,216,2157840.0
2025-02-12 09:36:00,9.99,10.0,9.99,9.99,78,779240.0
2025-02-12 09:37:00,9.99,9.99,9.99,9.99,22,219780.0
2025-02-12 09:38:00,9.99,9.99,9.99,9.99,33,329670.0
2025-02-12 09:39:00,9.99,9.99,9.99,9.99,23,229770.0
2025-02-12 09:40:00,9.99,9.99,9.99,9.99,26,259740.0
2025-02-12 09:41:00,9.99,9.99,9.99,9.99,20,199800.0
2025-02-12 09:43:00,9.99,9.99,9.99,9.99,51,509490.0
2025-02-12 09:44:00,9.99,9.99,9.99,9.99,16,159840.0
2025-02-12 09:45:00,9.99,10.0,9.99,9.99,29,289820.0
2025-02-12 09:46:00,9.99,9.99,9.99,9.99,17,169830.0
2025-02-12 09:47:00,9.99,9.99,9.99,9.99,18,179820.0
2025-02-12 09:48:00,9.99,9.99,9.99,9.99,16,159840.0
2025-02-12 09:49:00,9.99,9.99,9.99,9.99,3,29970.0
2025-02-12 09:50:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-12 09:51:00,10.0,10.0,10.0,10.0,5,50000.0
2025-02-12 09:52:00,9.99,10.0,9.99,9.99,89,889210.0
2025-02-12 09:53:00,9.99,9.99,9.99,9.99,25,249750.0
2025-02-12 09:54:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-12 09:55:00,10.0,10.0,9.99,9.99,13,129970.0
2025-02-12 09:56:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-12 09:58:00,9.99,9.99,9.99,9.99,1,9990.0
2025-02-12 09:59:00,9.99,10.0,9.99,10.0,4,39990.0
2025-02-12 10:00:00,10.0,10.0,9.99,9.99,44,439870.0
2025-02-12 10:01:00,9.99,10.0,9.99,10.0,2,19990.0
2025-02-12 10:02:00,10.0,10.0,10.0,10.0,4,40000.0
2025-02-12 10:03:00,10.0,10.0,9.99,9.99,64,639450.0
2025-02-12 10:04:00,9.99,10.0,9.99,10.0,55,549500.0
2025-02-12 10:05:00,10.0,10.0,9.99,10.0,8,79950.0
2025-02-12 10:06:00,10.0,10.0,9.99,9.99,85,849200.0
2025-02-12 10:07:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 10:08:00,9.99,9.99,9.99,9.99,6,59940.0
2025-02-12 10:09:00,9.99,9.99,9.99,9.99,3,29970.0
2025-02-12 10:10:00,9.99,9.99,9.99,9.99,18,179820.0
2025-02-12 10:11:00,9.99,9.99,9.99,9.99,11,109890.0
2025-02-12 10:12:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-12 10:13:00,9.99,9.99,9.99,9.99,21,209790.0
2025-02-12 10:14:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-12 10:15:00,9.99,9.99,9.99,9.99,7,69930.0
2025-02-12 10:16:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-12 10:17:00,9.99,9.99,9.99,9.99,7,69930.0
2025-02-12 10:18:00,9.99,9.99,9.99,9.99,18,179820.0
2025-02-12 10:19:00,9.99,9.99,9.99,9.99,16,159840.0
2025-02-12 10:20:00,9.99,9.99,9.98,9.98,22,219770.0
2025-02-12 10:21:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-12 10:22:00,9.99,9.99,9.98,9.98,12,119870.0
2025-02-12 10:23:00,9.99,9.99,9.99,9.99,2,19980.0
2025-02-12 10:24:00,9.99,9.99,9.99,9.99,14,139860.0
2025-02-12 10:25:00,9.99,9.99,9.99,9.99,32,319680.0
2025-02-12 10:26:00,9.99,9.99,9.98,9.99,66,658820.0
2025-02-12 10:27:00,9.99,9.99,9.99,9.99,47,469530.0
2025-02-12 10:28:00,9.99,9.99,9.98,9.99,14,139810.0
2025-02-12 10:29:00,9.99,9.99,9.99,9.99,2,19980.0
2025-02-12 10:30:00,9.99,9.99,9.98,9.99,17,169820.0
2025-02-12 10:31:00,9.99,9.99,9.99,9.99,47,469530.0
2025-02-12 10:32:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 10:33:00,9.99,9.99,9.98,9.98,9,89900.0
2025-02-12 10:34:00,9.99,9.99,9.99,9.99,58,579420.0
2025-02-12 10:35:00,9.99,9.99,9.99,9.99,2,19980.0
2025-02-12 10:36:00,9.99,9.99,9.99,9.99,11,109890.0
2025-02-12 10:37:00,9.99,9.99,9.98,9.99,19,189790.0
2025-02-12 10:38:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-12 10:39:00,9.99,9.99,9.99,9.99,17,169830.0
2025-02-12 10:40:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 10:41:00,9.99,9.99,9.99,9.99,21,209790.0
2025-02-12 10:42:00,9.99,9.99,9.99,9.99,3,29970.0
2025-02-12 10:43:00,9.99,9.99,9.99,9.99,24,239760.0
2025-02-12 10:44:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 10:45:00,9.99,9.99,9.99,9.99,10,99900.0
2025-02-12 10:46:00,9.99,9.99,9.99,9.99,8,79920.0
2025-02-12 10:47:00,9.99,9.99,9.99,9.99,4,39960.0
2025-02-12 10:48:00,9.99,9.99,9.99,9.99,25,249750.0
2025-02-12 10:49:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 10:50:00,9.99,9.99,9.99,9.99,2,19980.0
2025-02-12 10:51:00,9.99,9.99,9.99,9.99,4,39960.0
2025-02-12 10:52:00,9.98,9.99,9.98,9.99,80,799000.0
2025-02-12 10:53:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-12 10:54:00,9.99,9.99,9.99,9.99,3,29970.0
2025-02-12 10:55:00,9.99,9.99,9.99,9.99,23,229770.0
2025-02-12 10:56:00,9.99,9.99,9.99,9.99,15,149850.0
2025-02-12 10:57:00,9.99,9.99,9.99,9.99,18,179820.0
2025-02-12 10:58:00,9.98,9.99,9.98,9.99,25,249600.0
2025-02-12 10:59:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 11:00:00,9.99,9.99,9.99,9.99,13,129870.0
2025-02-12 11:01:00,9.99,9.99,9.99,9.99,5,49950.0
2025-02-12 11:02:00,9.99,9.99,9.99,9.99,3,29970.0
2025-02-12 11:03:00,9.99,9.99,9.99,9.99,12,119880.0
